"user_1","user_2","location_score"
1046,2616,0.2000000000000001
1046,3272,0.2
1046,2710,0.2
1046,3055,0.1999436625905401
1086,2175,0.2000000000000001
1086,2211,0.2
1086,2692,0.20000000000000018
1086,2233,0.0004432338368111
1086,3747,0.2
1086,3311,0.012440981413220689
581,3523,0.19999999999999996
1130,1220,0.20000000000000007
1232,1283,0.1999999999999999
1232,1328,0.11743503496170196
1232,1332,0.1999999999999999
1232,1670,0.1999999999999999
1232,1962,0.01174704145824015
1232,1531,0.1999999999999999
1232,2136,0.09143085548045599
1232,3523,0.1666666699999999
1232,2878,0.1999999999999999
1232,2342,0.1999999999999999
1232,3055,0.1999999999999999
1232,3066,0.1999999999999999
1232,3709,0.0024533394634442844
1232,3695,0.1666666699999999
1448,1526,0.19999999999999998
1448,3523,0.02856730114970656
1448,3055,0.19999999999999998
1456,2211,0.11228171295623134
1456,2616,0.2000000000000001
1456,2710,0.026765283500609856
1456,3055,0.19138159312026648
1328,1526,0.19999999999999996
1328,1451,0.2
1328,2211,0.2
1328,3523,0.19999999999999996
1328,2878,0.19999999999999996
1328,3205,0.19974576571908442
1328,2710,0.2
1328,3055,0.19999999999999996
1328,2457,0.1839306447986351
1328,2692,0.01540125775300416
1328,3661,0.19248196508791637
1412,1525,0.11517857655672872
1412,3079,0.19999999999999996
1412,3816,0.16666666999999996
1339,2211,0.12941514507587268
1465,2878,0.14317649364083818
1465,2692,0.16824199221140151
1332,1526,0.19999999999999996
1332,1451,0.2
1332,3523,0.1635912099443416
1332,2878,0.19999999999999996
1332,3272,0.2
1332,3205,0.20000000000000007
1332,3055,0.19999999999999996
1332,2457,0.14218100357554705
1332,2692,0.014115259755106958
1332,3709,0.1678832954964078
1409,3523,0.14025602107262045
1409,3294,0.10707804622087812
1450,2211,0.2
1451,2175,0.09237958379078172
1451,2175,0.09237958379078175
1451,1473,0.10003045007233509
1451,1479,0.2
1451,1962,0.1363905495163324
1451,2216,0.2
1451,2136,0.19520362579576667
1451,2136,0.19520362579576658
1451,3523,0.16666667
1451,3523,0.2
1451,2878,0.2
1451,2878,0.2
1451,2342,0.2
1451,3066,0.2
1451,2457,0.18577815698534997
1451,2457,0.18577815698535002
1451,2692,0.026906413193917702
1451,2692,0.026906413193917702
1451,3661,0.16733818924132357
1451,3709,0.1937660437359389
1451,3709,0.16147170634271643
1451,3695,0.2
1451,3739,0.10582109619400358
1451,3739,0.08818424859202122
1451,3838,0.16666667
1325,2175,0.2000000000000001
1325,2175,0.2000000000000001
1325,1526,0.19999999999999996
1325,1332,0.19999999999999996
1325,1451,0.2
1325,1330,0.19999999999999996
1325,2211,0.2
1325,2211,0.2
1325,2616,0.19999999999999996
1325,2136,0.1519370451653679
1325,2136,0.151937045165368
1325,3523,0.19999999999999996
1325,3523,0.16666666999999996
1325,2780,0.19999999999999996
1325,3146,0.03308024123909013
1325,3146,0.03308024123909014
1325,2878,0.19999999999999996
1325,2878,0.19999999999999996
1325,3272,0.16666667
1325,3205,0.19974576571908442
1325,2710,0.2
1325,2342,0.19999999999999996
1325,3055,0.19999999999999996
