id,profile_id_1,profile_id_2,created_at
6185,800,54,2024-12-29 16:36:19.190427 +00:00
6191,767,639,2024-12-29 17:05:11.252734 +00:00
6206,767,742,2024-12-29 17:05:33.282581 +00:00
6209,803,448,2024-12-29 18:07:48.453623 +00:00
6238,809,639,2024-12-29 21:21:29.879940 +00:00
6240,783,652,2024-12-29 21:22:03.002232 +00:00
6245,809,415,2024-12-29 21:28:38.984593 +00:00
6284,810,446,2024-12-29 22:13:57.961155 +00:00
6296,812,639,2024-12-29 22:21:22.642862 +00:00
6300,814,501,2024-12-29 22:41:35.854426 +00:00
6310,448,771,2024-12-29 22:44:12.127072 +00:00
6315,448,791,2024-12-29 22:44:57.118789 +00:00
6318,623,147,2024-12-30 01:13:32.454886 +00:00
6323,623,55,2024-12-30 01:19:40.670660 +00:00
6352,822,522,2024-12-30 04:48:13.874273 +00:00
6359,822,760,2024-12-30 04:48:39.184014 +00:00
6379,656,468,2024-12-30 10:34:17.545767 +00:00
6383,760,553,2024-12-30 12:07:36.710715 +00:00
6385,760,488,2024-12-30 12:08:50.877684 +00:00
6391,825,388,2024-12-30 13:02:31.296599 +00:00
6403,767,396,2024-12-30 16:20:57.455000 +00:00
6415,783,784,2024-12-30 17:51:33.295612 +00:00
6427,654,201,2024-12-30 17:59:46.032298 +00:00
6549,836,561,2024-12-30 21:13:23.970728 +00:00
6586,836,386,2024-12-30 21:16:55.142562 +00:00
6596,836,496,2024-12-30 21:17:25.282443 +00:00
6621,838,213,2024-12-30 21:57:55.911345 +00:00
6637,770,171,2024-12-31 00:41:09.332862 +00:00
7229,919,347,2025-01-04 17:50:46.256525 +00:00
7231,919,436,2025-01-04 17:51:43.459002 +00:00
7234,919,639,2025-01-04 17:52:42.750979 +00:00
7248,913,272,2025-01-04 18:20:19.630429 +00:00
7270,925,26,2025-01-04 22:01:57.831681 +00:00
7286,927,243,2025-01-05 01:32:45.201305 +00:00
7354,838,293,2025-01-06 00:02:38.493776 +00:00
7359,838,867,2025-01-06 00:04:12.728388 +00:00
7365,961,736,2025-01-06 00:59:15.613881 +00:00
7407,967,430,2025-01-06 07:01:42.686920 +00:00
7418,967,621,2025-01-06 09:22:44.991130 +00:00
7528,1005,501,2025-01-06 21:39:08.140069 +00:00
8488,1258,448,2025-01-14 22:09:43.549745 +00:00
8497,1262,414,2025-01-15 01:23:22.331683 +00:00
8505,1262,921,2025-01-15 01:29:26.295037 +00:00
8517,271,760,2025-01-15 11:21:07.605706 +00:00
682,156,85,2024-12-16 15:57:05.986404 +00:00
7115,905,551,2025-01-04 01:33:11.496252 +00:00
690,148,76,2024-12-16 15:57:05.986404 +00:00
700,149,121,2024-12-16 15:57:05.986404 +00:00
1374,213,64,2024-12-16 15:57:05.986404 +00:00
1378,213,181,2024-12-16 15:57:05.986404 +00:00
7117,905,443,2025-01-04 01:33:31.249932 +00:00
1385,213,207,2024-12-16 15:57:05.986404 +00:00
1393,213,259,2024-12-16 15:57:05.986404 +00:00
1407,15,197,2024-12-16 15:57:05.986404 +00:00
1415,260,21,2024-12-16 15:57:05.986404 +00:00
1423,260,126,2024-12-16 15:57:05.986404 +00:00
1429,260,64,2024-12-16 15:57:05.986404 +00:00
1436,213,265,2024-12-16 15:57:05.986404 +00:00
1443,260,228,2024-12-16 15:57:05.986404 +00:00
1452,260,211,2024-12-16 15:57:05.986404 +00:00
1460,260,57,2024-12-16 15:57:05.986404 +00:00
7120,905,639,2025-01-04 01:35:01.510536 +00:00
2398,300,193,2024-12-16 15:57:05.986404 +00:00
4808,616,562,2024-12-23 16:49:34.782419 +00:00
2418,323,47,2024-12-16 15:57:05.986404 +00:00
2420,260,330,2024-12-16 15:57:05.986404 +00:00
4819,616,379,2024-12-23 16:51:34.001963 +00:00
2430,363,34,2024-12-16 15:57:05.986404 +00:00
3338,213,437,2024-12-16 15:57:05.986404 +00:00
3356,443,76,2024-12-16 15:57:05.986404 +00:00
7121,905,738,2025-01-04 01:35:12.899557 +00:00
3371,455,50,2024-12-16 15:57:05.986404 +00:00
3381,455,85,2024-12-16 15:57:05.986404 +00:00
3384,455,149,2024-12-16 15:57:05.986404 +00:00
3385,455,66,2024-12-16 15:57:05.986404 +00:00
3399,66,2,2024-12-16 15:57:05.986404 +00:00
3413,447,57,2024-12-16 15:57:05.986404 +00:00
3420,455,157,2024-12-16 15:57:05.986404 +00:00
3426,376,85,2024-12-16 15:57:05.986404 +00:00
3440,448,415,2024-12-16 15:57:05.986404 +00:00
3490,463,436,2024-12-16 15:57:05.986404 +00:00
3491,463,400,2024-12-16 15:57:05.986404 +00:00
3493,463,166,2024-12-16 15:57:05.986404 +00:00
3500,213,459,2024-12-16 15:57:05.986404 +00:00
4847,618,548,2024-12-23 22:03:18.953601 +00:00
3512,9,54,2024-12-16 15:57:05.986404 +00:00
3524,64,415,2024-12-16 15:57:05.986404 +00:00
3528,463,201,2024-12-16 15:57:05.986404 +00:00
3531,213,464,2024-12-16 15:57:05.986404 +00:00
3534,448,380,2024-12-16 15:57:05.986404 +00:00
3537,448,347,2024-12-16 15:57:05.986404 +00:00
3538,462,386,2024-12-16 15:57:05.986404 +00:00
7141,907,748,2025-01-04 03:17:41.711841 +00:00
3552,453,447,2024-12-16 15:57:05.986404 +00:00
4853,618,512,2024-12-23 22:15:26.792413 +00:00
3609,293,314,2024-12-16 15:57:05.986404 +00:00
3624,293,444,2024-12-16 15:57:05.986404 +00:00
4388,564,347,2024-12-21 16:43:34.561932 +00:00
4869,592,260,2024-12-24 01:31:34.028643 +00:00
4908,591,260,2024-12-24 08:52:28.311155 +00:00
4940,644,448,2024-12-24 20:54:09.283944 +00:00
7171,913,28,2025-01-04 12:25:08.782283 +00:00
7172,913,26,2025-01-04 12:25:19.540107 +00:00
5046,655,34,2024-12-25 08:48:45.665262 +00:00
5056,659,428,2024-12-25 15:46:48.352643 +00:00
5057,659,448,2024-12-25 15:47:08.324502 +00:00
5068,661,585,2024-12-25 16:29:54.902842 +00:00
7201,913,121,2025-01-04 12:29:07.491485 +00:00
5095,591,379,2024-12-25 18:04:58.814249 +00:00
5117,665,505,2024-12-25 19:45:11.250850 +00:00
5126,213,553,2024-12-25 20:05:59.764645 +00:00
5139,543,522,2024-12-25 21:00:35.963799 +00:00
7207,913,197,2025-01-04 12:29:19.253425 +00:00
5199,684,468,2024-12-26 00:54:04.991681 +00:00
5201,684,396,2024-12-26 00:55:08.778755 +00:00
6145,794,482,2024-12-29 15:44:47.179340 +00:00
6153,800,771,2024-12-29 16:32:40.069704 +00:00
6170,800,205,2024-12-29 16:34:38.960674 +00:00
6176,800,144,2024-12-29 16:34:57.233458 +00:00
6213,805,492,2024-12-29 18:28:33.485387 +00:00
6258,810,213,2024-12-29 21:47:48.998560 +00:00
6278,809,484,2024-12-29 21:49:43.456434 +00:00
6293,810,717,2024-12-29 22:14:13.305522 +00:00
6337,820,181,2024-12-30 02:44:10.302727 +00:00
6407,767,540,2024-12-30 16:21:48.050909 +00:00
6411,254,213,2024-12-30 17:14:40.312153 +00:00
6422,783,504,2024-12-30 17:52:15.367514 +00:00
6506,834,48,2024-12-30 19:09:01.330161 +00:00
6530,553,760,2024-12-30 19:43:42.849320 +00:00
7210,913,167,2025-01-04 12:29:24.192667 +00:00
6544,836,213,2024-12-30 21:12:53.967673 +00:00
6556,836,448,2024-12-30 21:13:34.554665 +00:00
6565,836,705,2024-12-30 21:14:46.399353 +00:00
6593,836,655,2024-12-30 21:17:10.793905 +00:00
6602,836,551,2024-12-30 21:17:35.717950 +00:00
7245,913,310,2025-01-04 18:19:57.948750 +00:00
7246,913,49,2025-01-04 18:20:15.813668 +00:00
7249,448,787,2025-01-04 18:22:02.425009 +00:00
7277,783,802,2025-01-04 22:05:44.721924 +00:00
7295,932,415,2025-01-05 07:08:55.792627 +00:00
7312,941,745,2025-01-05 14:37:32.674822 +00:00
7326,655,56,2025-01-05 17:30:29.145032 +00:00
7331,484,144,2025-01-05 18:55:46.980616 +00:00
7335,484,243,2025-01-05 18:55:53.406737 +00:00
7340,484,48,2025-01-05 18:57:16.765781 +00:00
7341,484,191,2025-01-05 18:57:31.079677 +00:00
7343,962,705,2025-01-05 22:25:29.743671 +00:00
7344,961,683,2025-01-05 23:01:11.577908 +00:00
7355,838,573,2025-01-06 00:02:42.998780 +00:00
7390,966,512,2025-01-06 05:14:04.111488 +00:00
7394,966,468,2025-01-06 05:14:29.895810 +00:00
7397,966,912,2025-01-06 05:14:47.626349 +00:00
7403,967,399,2025-01-06 07:00:19.059722 +00:00
7408,967,423,2025-01-06 07:02:03.832179 +00:00
7420,967,818,2025-01-06 09:22:58.805182 +00:00
7426,972,448,2025-01-06 10:31:26.368853 +00:00
7443,980,413,2025-01-06 15:26:10.111432 +00:00
7444,980,396,2025-01-06 15:26:34.975898 +00:00
7529,1005,818,2025-01-06 21:40:04.752848 +00:00
7534,967,850,2025-01-06 22:26:18.110122 +00:00
7537,1006,415,2025-01-06 22:50:42.239201 +00:00
7556,705,135,2025-01-07 00:31:48.850450 +00:00
7560,705,217,2025-01-07 00:33:33.452539 +00:00
7563,705,205,2025-01-07 00:33:51.009572 +00:00
8489,1258,468,2025-01-14 22:09:56.472317 +00:00
8510,271,147,2025-01-15 11:20:58.544564 +00:00
684,153,21,2024-12-16 15:57:05.986404 +00:00
704,149,76,2024-12-16 15:57:05.986404 +00:00
1375,213,67,2024-12-16 15:57:05.986404 +00:00
1386,213,242,2024-12-16 15:57:05.986404 +00:00
1390,213,252,2024-12-16 15:57:05.986404 +00:00
1396,213,255,2024-12-16 15:57:05.986404 +00:00
1408,15,156,2024-12-16 15:57:05.986404 +00:00
1416,260,24,2024-12-16 15:57:05.986404 +00:00
1425,260,151,2024-12-16 15:57:05.986404 +00:00
1432,266,54,2024-12-16 15:57:05.986404 +00:00
1435,266,144,2024-12-16 15:57:05.986404 +00:00
1437,213,266,2024-12-16 15:57:05.986404 +00:00
1442,260,8,2024-12-16 15:57:05.986404 +00:00
1447,260,254,2024-12-16 15:57:05.986404 +00:00
1451,260,203,2024-12-16 15:57:05.986404 +00:00
1461,260,48,2024-12-16 15:57:05.986404 +00:00
7116,905,553,2025-01-04 01:33:13.805718 +00:00
2410,271,329,2024-12-16 15:57:05.986404 +00:00
2426,363,171,2024-12-16 15:57:05.986404 +00:00
3339,213,430,2024-12-16 15:57:05.986404 +00:00
3347,213,448,2024-12-16 15:57:05.986404 +00:00
3351,443,71,2024-12-16 15:57:05.986404 +00:00
3361,375,113,2024-12-16 15:57:05.986404 +00:00
3375,455,24,2024-12-16 15:57:05.986404 +00:00
3392,66,151,2024-12-16 15:57:05.986404 +00:00
3396,455,201,2024-12-16 15:57:05.986404 +00:00
3403,455,298,2024-12-16 15:57:05.986404 +00:00
3405,455,260,2024-12-16 15:57:05.986404 +00:00
4796,370,313,2024-12-23 13:38:09.549628 +00:00
3425,370,239,2024-12-16 15:57:05.986404 +00:00
3441,448,88,2024-12-16 15:57:05.986404 +00:00
3444,448,135,2024-12-16 15:57:05.986404 +00:00
3450,448,239,2024-12-16 15:57:05.986404 +00:00
3464,460,448,2024-12-16 15:57:05.986404 +00:00
3468,460,414,2024-12-16 15:57:05.986404 +00:00
3474,447,55,2024-12-16 15:57:05.986404 +00:00
3486,463,386,2024-12-16 15:57:05.986404 +00:00
3506,464,71,2024-12-16 15:57:05.986404 +00:00
3515,43,309,2024-12-16 15:57:05.986404 +00:00
3521,411,53,2024-12-16 15:57:05.986404 +00:00
3532,448,54,2024-12-16 15:57:05.986404 +00:00
3541,462,459,2024-12-16 15:57:05.986404 +00:00
3546,462,213,2024-12-16 15:57:05.986404 +00:00
3556,468,448,2024-12-16 15:57:05.986404 +00:00
3558,468,421,2024-12-16 15:57:05.986404 +00:00
3560,468,413,2024-12-16 15:57:05.986404 +00:00
3574,469,181,2024-12-16 15:57:05.986404 +00:00
3579,469,459,2024-12-16 15:57:05.986404 +00:00
3580,448,468,2024-12-16 15:57:05.986404 +00:00
3587,469,413,2024-12-16 15:57:05.986404 +00:00
3589,448,422,2024-12-16 15:57:05.986404 +00:00
3591,470,430,2024-12-16 15:57:05.986404 +00:00
3606,293,242,2024-12-16 15:57:05.986404 +00:00
3611,293,331,2024-12-16 15:57:05.986404 +00:00
3618,293,239,2024-12-16 15:57:05.986404 +00:00
4397,260,294,2024-12-21 18:14:47.551054 +00:00
4415,487,386,2024-12-21 19:00:04.689325 +00:00
4426,447,213,2024-12-21 19:59:12.901640 +00:00
4481,447,370,2024-12-21 21:26:16.177530 +00:00
4526,554,29,2024-12-22 11:26:23.027221 +00:00
4575,591,585,2024-12-22 20:49:02.847696 +00:00
4578,592,538,2024-12-22 21:03:55.688284 +00:00
4583,592,447,2024-12-22 21:04:33.135585 +00:00
4587,592,559,2024-12-22 21:04:42.272581 +00:00
4812,616,560,2024-12-23 16:50:53.617455 +00:00
4827,260,571,2024-12-23 18:12:32.091401 +00:00
4838,618,505,2024-12-23 22:00:44.295741 +00:00
4867,447,33,2024-12-24 01:23:05.151297 +00:00
4903,591,396,2024-12-24 08:52:18.302912 +00:00
7176,913,55,2025-01-04 12:25:37.235164 +00:00
4947,646,468,2024-12-24 21:05:42.773449 +00:00
4952,260,429,2024-12-24 22:01:24.434625 +00:00
4991,651,468,2024-12-25 02:57:13.359568 +00:00
5004,654,496,2024-12-25 08:03:21.550233 +00:00
5044,655,52,2024-12-25 08:47:40.635223 +00:00
5051,656,458,2024-12-25 09:41:58.188220 +00:00
5063,659,459,2024-12-25 15:48:26.966704 +00:00
5072,661,562,2024-12-25 16:30:34.058804 +00:00
5075,661,383,2024-12-25 16:32:40.352631 +00:00
7188,913,67,2025-01-04 12:26:07.669484 +00:00
5122,213,549,2024-12-25 20:05:52.049711 +00:00
7208,913,156,2025-01-04 12:29:20.713060 +00:00
6150,800,448,2024-12-29 16:32:31.704380 +00:00
7238,654,205,2025-01-04 18:05:40.162444 +00:00
6177,800,217,2024-12-29 16:34:58.775603 +00:00
6182,800,50,2024-12-29 16:36:14.443181 +00:00
6190,767,745,2024-12-29 17:04:49.739200 +00:00
6196,767,492,2024-12-29 17:05:19.838215 +00:00
6201,767,526,2024-12-29 17:05:28.171486 +00:00
6230,763,181,2024-12-29 18:54:47.113552 +00:00
6232,763,706,2024-12-29 19:01:19.936019 +00:00
6252,802,522,2024-12-29 21:44:36.354624 +00:00
6279,802,563,2024-12-29 21:49:58.692409 +00:00
6287,810,578,2024-12-29 22:14:05.125016 +00:00
6290,810,763,2024-12-29 22:14:08.594229 +00:00
6384,760,504,2024-12-30 12:08:09.009502 +00:00
6400,720,501,2024-12-30 14:13:50.937397 +00:00
6406,767,670,2024-12-30 16:21:31.269725 +00:00
6413,783,447,2024-12-30 17:51:21.468312 +00:00
6548,836,452,2024-12-30 21:13:22.451795 +00:00
6575,836,392,2024-12-30 21:15:14.960255 +00:00
6636,770,166,2024-12-31 00:40:49.095856 +00:00
6652,843,347,2024-12-31 00:53:51.975117 +00:00
6655,843,492,2024-12-31 00:53:57.748711 +00:00
7284,927,245,2025-01-05 01:31:18.198007 +00:00
7285,927,201,2025-01-05 01:32:21.311686 +00:00
7308,935,239,2025-01-05 11:09:41.989234 +00:00
7360,838,961,2025-01-06 00:04:15.192096 +00:00
7361,838,415,2025-01-06 00:04:37.075738 +00:00
7410,967,388,2025-01-06 07:02:21.165776 +00:00
7424,972,399,2025-01-06 10:30:24.543329 +00:00
7566,927,463,2025-01-07 02:12:34.528825 +00:00
8490,1258,845,2025-01-14 22:10:29.286719 +00:00
8492,1260,1180,2025-01-14 22:35:24.052196 +00:00
8521,271,800,2025-01-15 11:21:13.844008 +00:00
685,153,36,2024-12-16 15:57:05.986404 +00:00
1400,15,241,2024-12-16 15:57:05.986404 +00:00
1410,15,203,2024-12-16 15:57:05.986404 +00:00
1418,260,77,2024-12-16 15:57:05.986404 +00:00
1428,260,66,2024-12-16 15:57:05.986404 +00:00
1440,228,53,2024-12-16 15:57:05.986404 +00:00
1450,260,197,2024-12-16 15:57:05.986404 +00:00
1457,260,29,2024-12-16 15:57:05.986404 +00:00
1467,260,47,2024-12-16 15:57:05.986404 +00:00
2400,300,383,2024-12-16 15:57:05.986404 +00:00
2416,370,34,2024-12-16 15:57:05.986404 +00:00
2427,363,167,2024-12-16 15:57:05.986404 +00:00
2429,385,87,2024-12-16 15:57:05.986404 +00:00
3345,213,436,2024-12-16 15:57:05.986404 +00:00
3362,36,340,2024-12-16 15:57:05.986404 +00:00
3386,455,386,2024-12-16 15:57:05.986404 +00:00
3391,66,146,2024-12-16 15:57:05.986404 +00:00
3408,213,447,2024-12-16 15:57:05.986404 +00:00
3414,455,88,2024-12-16 15:57:05.986404 +00:00
3419,455,380,2024-12-16 15:57:05.986404 +00:00
3429,376,180,2024-12-16 15:57:05.986404 +00:00
7119,905,606,2025-01-04 01:34:35.788713 +00:00
7128,907,463,2025-01-04 03:16:47.254580 +00:00
4795,370,304,2024-12-23 13:37:45.701454 +00:00
3463,460,386,2024-12-16 15:57:05.986404 +00:00
3484,462,410,2024-12-16 15:57:05.986404 +00:00
3492,463,146,2024-12-16 15:57:05.986404 +00:00
3527,271,397,2024-12-16 15:57:05.986404 +00:00
3529,463,320,2024-12-16 15:57:05.986404 +00:00
3535,448,419,2024-12-16 15:57:05.986404 +00:00
3566,469,135,2024-12-16 15:57:05.986404 +00:00
3605,293,192,2024-12-16 15:57:05.986404 +00:00
3612,293,180,2024-12-16 15:57:05.986404 +00:00
3621,293,419,2024-12-16 15:57:05.986404 +00:00
4396,260,9,2024-12-21 18:14:46.803727 +00:00
4410,487,470,2024-12-21 18:59:08.585127 +00:00
4434,447,297,2024-12-21 20:50:33.908075 +00:00
4439,447,500,2024-12-21 20:54:30.755740 +00:00
4456,388,512,2024-12-21 20:59:59.638134 +00:00
4473,447,504,2024-12-21 21:11:19.758355 +00:00
4502,573,55,2024-12-21 22:53:41.453940 +00:00
4525,554,230,2024-12-22 11:26:22.215738 +00:00
4807,616,500,2024-12-23 16:47:30.173282 +00:00
4820,616,436,2024-12-23 16:51:35.139746 +00:00
4841,618,468,2024-12-23 22:01:20.998205 +00:00
4870,592,463,2024-12-24 01:31:38.139934 +00:00
4884,636,171,2024-12-24 03:27:31.662551 +00:00
4886,458,448,2024-12-24 03:45:26.687088 +00:00
4902,591,437,2024-12-24 08:52:17.020655 +00:00
7175,913,56,2025-01-04 12:25:34.767275 +00:00
7193,913,126,2025-01-04 12:27:28.187673 +00:00
4979,563,452,2024-12-25 01:23:51.408357 +00:00
4984,650,468,2024-12-25 02:41:29.252375 +00:00
5011,654,501,2024-12-25 08:08:33.692116 +00:00
5018,654,560,2024-12-25 08:09:09.049921 +00:00
5041,655,54,2024-12-25 08:38:55.897110 +00:00
5045,655,57,2024-12-25 08:48:23.762342 +00:00
7206,913,154,2025-01-04 12:29:17.026906 +00:00
7239,654,423,2025-01-04 18:05:41.188413 +00:00
5116,665,429,2024-12-25 19:44:26.956747 +00:00
5127,538,213,2024-12-25 20:42:44.227926 +00:00
5146,543,518,2024-12-25 21:39:00.422060 +00:00
7273,783,623,2025-01-04 22:05:23.492133 +00:00
7310,935,191,2025-01-05 11:09:58.097742 +00:00
5196,684,639,2024-12-26 00:46:43.802900 +00:00
6147,195,794,2024-12-29 16:05:52.387543 +00:00
6157,800,347,2024-12-29 16:32:45.117879 +00:00
6202,767,571,2024-12-29 17:05:29.329822 +00:00
6216,805,771,2024-12-29 18:29:17.863730 +00:00
6271,809,386,2024-12-29 21:48:43.270558 +00:00
6274,809,463,2024-12-29 21:49:35.560428 +00:00
6288,810,723,2024-12-29 22:14:06.243360 +00:00
6308,814,413,2024-12-29 22:43:11.250936 +00:00
6317,815,525,2024-12-29 22:53:18.322402 +00:00
6342,820,113,2024-12-30 02:44:57.964214 +00:00
6353,822,745,2024-12-30 04:48:21.354547 +00:00
6375,823,463,2024-12-30 06:01:24.398943 +00:00
6408,767,525,2024-12-30 16:22:07.964496 +00:00
6436,831,639,2024-12-30 18:24:37.205913 +00:00
7358,838,893,2025-01-06 00:04:11.452091 +00:00
6558,836,526,2024-12-30 21:13:39.500245 +00:00
6564,836,579,2024-12-30 21:14:23.174412 +00:00
6569,836,794,2024-12-30 21:15:00.300962 +00:00
6604,836,485,2024-12-30 21:17:40.974924 +00:00
6635,770,235,2024-12-31 00:40:45.798764 +00:00
6646,843,448,2024-12-31 00:53:33.643310 +00:00
7538,1006,423,2025-01-06 22:51:04.440056 +00:00
7552,976,413,2025-01-06 23:47:09.517279 +00:00
8493,1260,719,2025-01-14 22:35:45.991690 +00:00
8524,271,848,2025-01-15 11:21:18.414802 +00:00
2401,15,200,2024-12-16 15:57:05.986404 +00:00
2404,333,207,2024-12-16 15:57:05.986404 +00:00
2405,271,351,2024-12-16 15:57:05.986404 +00:00
2406,271,350,2024-12-16 15:57:05.986404 +00:00
2414,271,370,2024-12-16 15:57:05.986404 +00:00
2419,260,280,2024-12-16 15:57:05.986404 +00:00
2422,260,363,2024-12-16 15:57:05.986404 +00:00
2424,363,217,2024-12-16 15:57:05.986404 +00:00
3627,242,419,2024-12-16 15:57:05.986404 +00:00
3641,473,442,2024-12-16 15:57:05.986404 +00:00
3645,9,119,2024-12-16 15:57:05.986404 +00:00
3652,9,49,2024-12-16 15:57:05.986404 +00:00
3655,260,469,2024-12-16 15:57:05.986404 +00:00
7123,905,802,2025-01-04 01:36:07.705370 +00:00
4398,260,223,2024-12-21 18:14:48.344897 +00:00
4406,260,486,2024-12-21 18:14:54.243031 +00:00
4420,447,421,2024-12-21 19:56:41.704888 +00:00
4425,447,260,2024-12-21 19:58:01.318611 +00:00
4432,447,506,2024-12-21 20:49:26.059642 +00:00
4478,447,427,2024-12-21 21:24:34.124751 +00:00
4527,554,124,2024-12-22 11:26:23.883507 +00:00
4534,580,423,2024-12-22 12:22:15.727605 +00:00
4563,213,521,2024-12-22 20:35:12.616875 +00:00
4590,592,429,2024-12-22 21:18:50.155527 +00:00
4594,592,572,2024-12-22 21:19:19.925973 +00:00
4797,370,492,2024-12-23 13:39:05.400477 +00:00
4814,616,501,2024-12-23 16:51:10.184509 +00:00
4835,618,396,2024-12-23 21:44:55.146867 +00:00
4855,621,213,2024-12-23 22:33:18.151478 +00:00
7131,907,518,2025-01-04 03:17:07.666308 +00:00
7182,913,72,2025-01-04 12:25:55.911400 +00:00
7197,913,147,2025-01-04 12:28:58.034080 +00:00
5006,654,525,2024-12-25 08:04:20.491895 +00:00
5071,661,260,2024-12-25 16:30:16.596919 +00:00
5144,667,316,2024-12-25 21:16:42.935525 +00:00
5187,683,423,2024-12-26 00:27:25.216200 +00:00
5195,683,459,2024-12-26 00:31:38.862169 +00:00
6149,800,396,2024-12-29 16:32:30.198518 +00:00
6194,767,713,2024-12-29 17:05:16.441682 +00:00
6205,767,748,2024-12-29 17:05:32.078938 +00:00
6217,805,484,2024-12-29 18:29:30.831671 +00:00
6233,763,156,2024-12-29 19:01:31.347773 +00:00
6262,810,390,2024-12-29 21:48:01.147975 +00:00
6264,810,388,2024-12-29 21:48:17.958126 +00:00
6305,814,492,2024-12-29 22:42:41.050568 +00:00
6309,814,518,2024-12-29 22:44:00.628311 +00:00
6360,822,748,2024-12-30 04:48:40.695202 +00:00
6405,767,48,2024-12-30 16:21:26.373013 +00:00
6423,654,171,2024-12-30 17:59:37.486234 +00:00
6508,834,54,2024-12-30 19:09:13.181348 +00:00
6539,836,446,2024-12-30 21:12:19.246491 +00:00
6579,836,692,2024-12-30 21:15:27.662074 +00:00
6583,836,437,2024-12-30 21:16:47.443342 +00:00
6632,842,639,2024-12-31 00:36:29.565677 +00:00
6641,843,771,2024-12-31 00:51:56.977932 +00:00
7288,927,216,2025-01-05 01:35:31.379854 +00:00
7297,932,518,2025-01-05 07:09:46.782200 +00:00
7298,932,433,2025-01-05 07:10:42.257329 +00:00
7409,967,469,2025-01-06 07:02:14.513144 +00:00
7447,980,468,2025-01-06 15:28:24.217843 +00:00
8495,1262,448,2025-01-15 01:22:32.471729 +00:00
8499,1262,347,2025-01-15 01:24:20.469141 +00:00
8514,271,623,2025-01-15 11:21:03.684280 +00:00
8534,1269,437,2025-01-15 11:50:06.437726 +00:00
693,148,146,2024-12-16 15:57:05.986404 +00:00
695,75,155,2024-12-16 15:57:05.986404 +00:00
7124,907,448,2025-01-04 03:16:32.920774 +00:00
1480,15,211,2024-12-16 15:57:05.986404 +00:00
1498,260,234,2024-12-16 15:57:05.986404 +00:00
1500,259,36,2024-12-16 15:57:05.986404 +00:00
1517,201,31,2024-12-16 15:57:05.986404 +00:00
1523,33,135,2024-12-16 15:57:05.986404 +00:00
1536,271,63,2024-12-16 15:57:05.986404 +00:00
1551,148,34,2024-12-16 15:57:05.986404 +00:00
1563,148,37,2024-12-16 15:57:05.986404 +00:00
1568,274,55,2024-12-16 15:57:05.986404 +00:00
2402,300,254,2024-12-16 15:57:05.986404 +00:00
2407,300,353,2024-12-16 15:57:05.986404 +00:00
2411,271,348,2024-12-16 15:57:05.986404 +00:00
2421,260,355,2024-12-16 15:57:05.986404 +00:00
2425,363,156,2024-12-16 15:57:05.986404 +00:00
3628,298,148,2024-12-16 15:57:05.986404 +00:00
3638,370,205,2024-12-16 15:57:05.986404 +00:00
3644,473,397,2024-12-16 15:57:05.986404 +00:00
3654,271,429,2024-12-16 15:57:05.986404 +00:00
3657,260,463,2024-12-16 15:57:05.986404 +00:00
3667,448,236,2024-12-16 15:57:05.986404 +00:00
4399,260,68,2024-12-21 18:14:49.093008 +00:00
4798,370,272,2024-12-23 13:39:12.816417 +00:00
4427,447,147,2024-12-21 19:59:48.209691 +00:00
4493,571,415,2024-12-21 21:45:11.938107 +00:00
4498,562,563,2024-12-21 22:45:04.571827 +00:00
4532,522,448,2024-12-22 12:21:19.798640 +00:00
4577,592,417,2024-12-22 21:03:02.432474 +00:00
4584,592,271,2024-12-22 21:04:36.832213 +00:00
4593,592,504,2024-12-22 21:18:53.862846 +00:00
4595,592,573,2024-12-22 21:19:21.291115 +00:00
4810,616,429,2024-12-23 16:50:09.884348 +00:00
4811,616,427,2024-12-23 16:50:50.781204 +00:00
7184,913,230,2025-01-04 12:26:00.194417 +00:00
4833,618,388,2024-12-23 21:43:47.956043 +00:00
4876,636,525,2024-12-24 03:26:21.571714 +00:00
7203,913,145,2025-01-04 12:29:10.637236 +00:00
7217,913,203,2025-01-04 12:30:16.227783 +00:00
4951,260,504,2024-12-24 22:01:23.594755 +00:00
4954,260,591,2024-12-24 22:02:03.330872 +00:00
7222,913,236,2025-01-04 12:30:45.866271 +00:00
7225,919,396,2025-01-04 17:49:28.929333 +00:00
4973,213,515,2024-12-25 00:05:30.262340 +00:00
4980,563,396,2024-12-25 01:24:15.782785 +00:00
5003,654,492,2024-12-25 08:01:59.869896 +00:00
5008,654,268,2024-12-25 08:08:18.933996 +00:00
5012,654,144,2024-12-25 08:08:35.974924 +00:00
5021,654,135,2024-12-25 08:09:12.149663 +00:00
5098,591,526,2024-12-25 18:05:09.168827 +00:00
5145,669,54,2024-12-25 21:19:42.033386 +00:00
7283,927,193,2025-01-05 01:30:36.591893 +00:00
6151,800,512,2024-12-29 16:32:33.371637 +00:00
6165,800,124,2024-12-29 16:34:25.586074 +00:00
6174,800,76,2024-12-29 16:34:51.084475 +00:00
6239,809,492,2024-12-29 21:21:50.439742 +00:00
6246,802,201,2024-12-29 21:41:43.312625 +00:00
6254,810,528,2024-12-29 21:47:16.868851 +00:00
6256,810,437,2024-12-29 21:47:38.850335 +00:00
6261,810,561,2024-12-29 21:47:52.758481 +00:00
6267,810,650,2024-12-29 21:48:26.726912 +00:00
7289,927,304,2025-01-05 01:37:15.561764 +00:00
6301,814,475,2024-12-29 22:41:46.190819 +00:00
