"id","created_at","uuid","address_line_1","address_line_2","city","postcode","display_address","description","short_description","bedroom_count","bathroom_count","reception_count","property_type","available_at","cost","contract_length","is_bills_included","nearest_stations","latitude","longitude","source"
691,2025-02-25 15:40:12.440 +0000,"303bbb9a-5c2e-4e25-a85b-286a982a76f3","Princes Court, 88 Brompton Road",,London,SW3 1ET,"Princes Court, 88 Brompton Road, London, SW3 1ET","A bright, well-proportioned south facing two bedroom apartment located on the 9th floor of this popular purpose-built development located opposite Harrods. The benefits from lift and 24 hour porterage.","A bright, well-proportioned south facing two bedroom apartment located on the 9th floor of this popular purpose-built development located opposite Harrods. The benefits from lift and 24 hour porterage.",2,1,1,FLAT,IMMEDIATELY,3800,TWELVE_MONTHS,false,"null",51.49988,-0.164042,CHESTERTONS
692,2025-02-25 15:40:13.939 +0000,"9dd266fe-2c55-43af-9441-d90ed8bd37d7","York Place Mansions, 117 Baker Street",,London,W1U 6RX,"York Place Mansions, 117 Baker Street, London, W1U 6RX","A very large first floor period apartment with two double bedroom and two bathrooms, one en suite. Good sized living room with kitchen off, wood flooring throughout. <br/><br/>The building has a morning porter. Perfectly located for Baker St Tube Station with it being a short walk away.<br/><br/>Our China Desk is here for you, if Chinese is your preferred language, please get in touch via WeChat (ChestertonsChinaDesk)","A very large first floor period style flat with two double bedroom and two bathrooms, one en suite. Good sized living room with kitchen off, wood flooring throughout. The building has a morning porter. Excellently located for Baker St Tube Station.",2,2,1,FLAT,IMMEDIATELY,3791,TWELVE_MONTHS,false,"null",51.521629,-0.157541,CHESTERTONS
693,2025-02-25 15:40:15.281 +0000,ae0ebe92-cf6e-43ef-983e-141f672e152f,Tavistock Square,,London,WC1H 9EZ,"Tavistock Square, London, WC1H 9EZ","This fully renovated, well-sized 2-bedroom apartment is located on the 2nd floor of a converted building on Tavistock Square. The flat boasts high ceilings and is flooded with natural light, creating a bright and airy living space. It features a brand-new kitchen, bathroom, and flooring throughout. Views of the square! <br/><br/>The apartment includes a spacious open-plan kitchen and reception area, a generously sized double bedroom with plenty of storage, and a comfortable single bedroom.<br/><br/>The common areas of the building have also been completely updated, ensuring a modern and well-maintained environment. <br/><br/>Ideally situated near Russell Square and Euston Square stations, you’ll have easy access to the Piccadilly, Circle, Metropolitan, Hammersmith, and City Lines. A video viewing is available upon request.","This fully renovated, well-sized 2-bedroom apartment is located on the 3rd floor of a converted building on Tavistock Square. The flat boasts high ceilings and is flooded with natural light, creating a bright and airy living space.",2,1,0,FLAT,IMMEDIATELY,3775,TWELVE_MONTHS,false,"null",51.524936,-0.130021,CHESTERTONS
695,2025-02-25 15:40:24.445 +0000,"0ef8068d-0eb2-4df8-8eed-27382738fb33","Croxley Road, Maida Vale",,London,W9 3HL,"Croxley Road, Maida Vale, London, W9 3HL","SUITABLE FOR SHARERS<br/><br/>This spacious four double bedroom, two bathroom apartment is situated on the top two floors within this period conversion. The property comprises; reception room, separate modern kitchen, four double bedrooms and two bathrooms. <br/><br/>This upper floor duplex further benefits; wood effect flooring, modern kitchen, modern bathroom, separate W.C and spacious accommodation throughout. <br/><br/>Croxley Road is ideally situated moments away form all the amenities of Maida Vale and close to excellent transport links.","This spacious four double bedroom, two bathroom apartment is situated on the top two floors within this period conversion. The property comprises; reception room, kitchen, four double bedrooms and two bathrooms.",4,2,1,FLAT,IMMEDIATELY,3683,TWELVE_MONTHS,false,"null",51.529774,-0.20032,CHESTERTONS
696,2025-02-25 15:40:26.075 +0000,a4def294-b542-4eaf-b224-19d6982c4805,"Coronation Court, Brewster Gardens",,London,W10 6AL,"Coronation Court, Brewster Gardens, London, W10 6AL","","An impressive two bedroom, two bathroom penthouse apartment with air conditioning and private balcony, available to long let on a furnished basis.",2,2,1,FLAT,IMMEDIATELY,3683,TWELVE_MONTHS,false,"null",51.520524,-0.22577,CHESTERTONS
694,2025-02-25 15:40:23.258 +0000,a5044780-d9a5-4095-b6e5-9216f6bcdc0a,"Lonsdale Square, Islington",,London,N1 1EW,"Lonsdale Square, Islington, London, N1 1EW","*SHORT LET*<br/>Newly refurbished garden flat. This unparalleled two bedroom flat in the heart of Angel has been refurbished throughout with an exacting attention to detail. The private courtyard and entrance has double doors opening  into the open plan living room and high specification kitchen fitted with contemporary appliances, an ambient sunken shower room, two double bedrooms (one currently set up as a home office space), and a large private garden.<br/><br/>The flat is perfect for professionals looking for a pleasant, peaceful location on one of the most sought after squares in Islington, while being moments from the boutique shops, bars and restaurants of Upper Street, Angel and Highbury & Islington stations.<br/><br/>Quick Viewing Highly Recommended","SHORT LET! Newly refurbished garden flat. Stunning 2 bed flat in the heart of Angel with a a large private garden. The flat is perfect for professionals looking for a pleasant, peaceful location on one of the most sought after squares in Islington.",2,1,1,FLAT,"2025-04-05",3750,LT_SIX_MONTHS,false,"null",51.539533,-0.108787,CHESTERTONS
697,2025-02-25 15:40:26.423 +0000,dc03710f-4a26-493d-8251-bbf758110620,"Hamilton Terrace, St John's Wood",,London,NW8 9QX,"Hamilton Terrace, St John's Wood, London, NW8 9QX","A spacious two bedroom apartment set in a red brick period conversion.  Hamilton Terrace is conveniently located to both St. John's Wood and Maida Vale underground stations. The property comprises; two double bedrooms, large reception room, fully fitted kitchen and two bathrooms. The property is offered in good decorative order and is offered on unfurnished basis.",A spacious apartment with large reception set in a red brick period conversion. Hamilton Terrace is conveniently located to both St John's Wood and Maida Vale underground stations.,2,2,1,FLAT,"2025-03-31",3750,SIX_MONTHS,false,"null",51.529609,-0.180835,CHESTERTONS
698,2025-02-25 15:40:28.191 +0000,d67be902-44c5-4067-99c8-00752463d0e3,"Coda Residences, 6 York Place",,London,SW11 3JE,"Coda Residences, 6 York Place, London, SW11 3JE","Exquisite two bedroom apartment on the 12th floor of Coda Residences. The property is excellently furnished to the highest standard and enjoys views across London from the expansive private terrace.<br/><br/>The open plan kitchen / reception room offers the same striking views of London through floor to celling widows and that open up onto the terrace. The bespoke kitchen was made with unique design features in mind allowing ample storage and natural light to brighten ever corner.<br/><br/>There are two large double bedrooms with ample floor space and built-in storage. The bathroom is excellently crafted offering a shower over bath and light up anti-steam mirrors.<br/><br/>Coda Residences is ideally located on the South bank of the River Thames, just a short walk to Clapham Junction (6 minutes to Victoria & 8 minutes to Waterloo). The building benefits from  a 24 hour concierge, a resident gym, a residents meeting room and private work spaces.<br/><br/>The property has been furnished with brand new furniture and is available straight away. Please contact Chestertons Battersea Park & Nine Elms for more information and to arrange a viewing.",Immaculate two bedroom apartment with a spectacular private roof terrace with views across London from the 12th floor of Coda Residences.,2,1,0,FLAT,IMMEDIATELY,3750,TWELVE_MONTHS,false,"null",51.466564,-0.179719,CHESTERTONS
700,2025-02-25 15:40:29.302 +0000,"77cc7fb3-0b5a-4e03-b9ea-c11a5493404e",Topsham Road,,London,SW17 8SJ,"Topsham Road, London, SW17 8SJ","Perfect for a family or professional sharers, this four bedroom house has been recently refurbished throughout. The property benefits from four double bedroom properties, two bathrooms and an additional downstairs with shower room, an open plan living room/kitchen and a private garden. <br/><br/>Topsham Road is located a short walk from Tooting Bec Station.","A recently refurbished four double bedroom house well located for Tooting Bec & Tooting Broadway stations. The property boasts an open plan reception/kitchen, private garden, four double bedrooms and two bathrooms.",4,2,1,FLAT,IMMEDIATELY,3750,TWELVE_MONTHS,false,"null",51.431535,-0.156565,CHESTERTONS
702,2025-02-25 15:40:30.546 +0000,"822d87ba-b79d-4084-a9bf-2b41eb7710fd","Boydell Court, St. Johns Wood Park, St John's Wood",,London,NW8 6NH,"Boydell Court, St. Johns Wood Park, St John's Wood, London, NW8 6NH","Modern and spacious apartment in a sought after purpose built block, with 24hr concierge and moments from Swiss Cottage Station.<br/><br/>The property comprises two double bedrooms, two bathrooms (one en suite), large double reception room and fitted kitchen.","Modern and spacious apartment in a sought after purpose built block, with 24hr concierge and moments from Swiss Cottage Station.",2,2,1,FLAT,"2025-04-17",3750,SIX_MONTHS,false,"null",51.541382,-0.174049,CHESTERTONS
704,2025-02-25 15:40:31.904 +0000,eb420620-4838-45c9-9031-acbc772d631f,"Camden Mews, Camden",,London,NW1 9AH,"Camden Mews, Camden, London, NW1 9AH","This spacious two double bedroom house is situated within this highly desirable Camden Mews. The house comprises; two reception rooms, kitchen, two bedrooms and two bathrooms.<br/><br/>This spacious house further benefits; wooden flooring, floor to ceiling windows, marble bathrooms and a private patio garden. The property available March. <br/><br/>Camden Mews is ideally situated moments from the highly renowned Camden Square, close to local amenities and good transport links.","This spacious two double bedroom house is situated within this highly desirable Camden Mews. The house comprises; two reception rooms, kitchen, two bedrooms and two bathrooms.",2,2,2,FLAT,"2025-03-28",3750,TWELVE_MONTHS,false,"null",51.547963,-0.129236,CHESTERTONS
706,2025-02-25 15:40:33.591 +0000,d0caa7a5-e2d9-40ef-a775-af2765d8a664,"Nichols Court, 10 Cremer Street",,London,E2 8HR,"Nichols Court, 10 Cremer Street, London, E2 8HR","This impressive two double bedroom apartment with private balcony is situated within this stunning purpose built gated development in the heart of Hoxton providing great access to The City & Shoreditch.<br/><br/>Benefits include spacious open plan reception room with modern fitted kitchen/diner, two double bedrooms both with fitted wardrobes, modern fitted bathroom and wood floors throughout.<br/><br/>Cremer Street is ideally situated moments away from all the amenities of Hoxton & Shoreditch with great transport links into the the City.",(SHORT LET) This impressive two double bedroom apartment with private balcony is situated within this stunning purpose built gated development in the heart of Hoxton providing great access to The City & Shoreditch.,2,1,1,FLAT,IMMEDIATELY,3750,LT_SIX_MONTHS,false,"null",51.53087,-0.075031,CHESTERTONS
708,2025-02-25 15:40:34.898 +0000,"66aead17-add1-4199-a86c-db84779267c3","Darell Road, Richmond",,Surrey,TW9 4LF,"Darell Road, Richmond, Surrey, TW9 4LF","A beautiful two-bedroom garden flat in the heart of Kew. The property features a modern open plan kitchen reception room, two spacious bedrooms, and a stunning 35-foot garden with rear access and a home office. Offered unfurnished.<br/><br/>Kew is a district in the London Borough of Richmond upon Thames. Its population at the 2011 census was 11,436. Kew is the location of the Royal Botanic Gardens, now a World Heritage Site, which includes Kew Palace.<br/><br/>*ALSO AVAILABLE FOR LONG LET*","SHORT LET. A beautiful two-bedroom garden flat in the heart of Kew. The property features a modern open plan kitchen reception room, two spacious bedrooms, and a stunning 35-foot garden with rear access and a home office. Offered unfurnished.",2,1,1,FLAT,IMMEDIATELY,3750,LT_SIX_MONTHS,false,"null",51.468497,-0.285332,CHESTERTONS
699,2025-02-25 15:40:28.298 +0000,"0005acf9-7823-4f96-9903-a239e10867ca","Coda Residences, 6 York Place",,London,SW11 3JD,"Coda Residences, 6 York Place, London, SW11 3JD","This brand new property is made up of an spacious and bright open plan reception/kitchen with hard flooring leading out onto a private balcony that faces the park. There are two large double bedrooms and two modern bathrooms (one en-suite). The property comes with new furniture as seen in the photos.<br/><br/>Residents benefit from a 24-hour concierge service, a fitness studio and gym, private gardens, a residents lounge and bicycle parking. <br/><br/>This apartment boasts Poggenpohl kitchens with Corian worktops and integrated Siemens appliances, bathrooms with porcelain tiles and custom timber veneer vanity units, engineered timber flooring to living areas, carpets in all bedrooms, Poliform free-standing wardrobes in the principal bedroom and floor to ceiling double-glazed windows.   <br/><br/>Further specification includes video door entry system, underfloor heating throughout, comfort cooling to living rooms and principal bedroom and TV points, provision for Sky+ and high-speed broadband and fibre-optic connection to living room and main bedroom.<br/><br/>An offering of dining, shopping and culture is nearby at bustling Northcote Road, Battersea Power Station, Battersea Arts Centre, historic Battersea Park and the pedestrianised Battersea Square.  Nearby Clapham Junction is one of the best connected stations in the city, with easy access to the City, Gatwick airport and other parts of central London.",Pristine two bedroom two bathroom apartment with a large private balcony facing towards the river. The apartment is furnished to an excellent standard as seen in the photos.,2,2,1,FLAT,IMMEDIATELY,3661,TWELVE_MONTHS,false,"null",51.466564,-0.179719,CHESTERTONS
701,2025-02-25 15:40:29.780 +0000,"34236a39-7f72-4fb7-88ef-4d7fd4fb9abc",Friars Mead,,London,E14 3JZ,"Friars Mead, London, E14 3JZ","A fantastic 4 double bedroom house with off-street parking and a private garden. The property boasts 4 double bedrooms, 1 bathroom, fully fitted kitchen and large reception room leading out to private garden. The property further benefits from off-street parking and is ideally located for access to Canary Wharf. EPC D.","The property boasts 4 double bedrooms, 3 bathroom, fully fitted kitchen and large reception room leading out to private garden. The property further benefits from off-street parking and is ideally located for access to Canary Wharf. EPC D.",4,3,1,HOUSE,IMMEDIATELY,3650,SIX_MONTHS,false,"null",51.493988,-0.009654,CHESTERTONS
703,2025-02-25 15:40:31.535 +0000,ca97df14-459b-4eca-ba09-9854940a470b,"St Pauls Road, Islington",,London,N1 2LT,"St Pauls Road, Islington, London, N1 2LT","A charming terraced cottage within a few minutes walk of Highbury Corner and the Station (Victoria Line and Overground). <br/><br/>Set back from the road, the house is in great condition throughout and comprises two large double bedrooms and one single bedroom, a modern full suite bathroom and an en-suite shower room, spacious through lounge and fitted kitchen leading out to large, private, patio garden. <br/><br/>A couple or a maximum of two sharers only<br/><br/>Available on a furnished basis.",A charming three bedroom terraced house set back from the road and located moments from Highbury & Islington underground and Canonbury over ground station.,3,2,1,FLAT,"2025-05-14",3600,TWELVE_MONTHS,false,"null",51.547011,-0.095378,CHESTERTONS
705,2025-02-25 15:40:32.283 +0000,db0da408-80ce-47bc-b5f8-f52c53b78ba3,"High Holborn, Holborn, Covent Garden",,London,WC1V 6DR,"High Holborn, Holborn, Covent Garden, London, WC1V 6DR","An exceptionally spacious 2 BEDROOM APARTMENT, found within this modern purpose built development with day time porter. Excellent access to the City & the West End. <br/><br/>Spacious open plan kitchen & living room 2 double bedrooms, en suite shower room & guest bathroom, wood flooring throughout & high quality furnishings.<br/><br/>Ideally located for Chancery lane and Holborn Tube Stations  providing access to Central and Piccadilly lines.",An exceptionally spacious 2 bedroom apartment found within this modern purpose built portered development. With excellent access to the City & the West End and close proximity to Central and Piccadilly lines.,2,2,0,FLAT,"2025-04-10",3600,TWELVE_MONTHS,false,"null",51.518494,-0.111948,CHESTERTONS
707,2025-02-25 15:40:34.608 +0000,c23423f6-a135-4bc4-bf20-4e6f975a37ab,"Camden Road, Islington",,London,N7 0LG,"Camden Road, Islington, London, N7 0LG","This stunning three double bedroom garden apartment is situated within this impressive period conversion set back from the road and within easy reach of Caledonian Road and Holloway Road stations.<br/><br/>The property comprises; three large double bedrooms, modern high spec slate tiled shower room, open plan fully fitted open plan kitchen / living area leading out onto a large private garden, which then leads to a further shared garden area. The property further benefits from parquet flooring throughout, large windows allowing ample light to flood the living areas and a private car parking space on the drive. The property is offered furnished and available mid-April.<br/><br/>Camden Road is ideally situated moments away from local amenities and close to excellent transport links into the City to include both Caledonian Road and Holloway Road underground stations.","This charming three double bedroom period conversion is set back from the road and boasts a large, private south facing garden.",3,1,0,FLAT,"2025-04-15",3600,TWELVE_MONTHS,false,"null",51.552221,-0.124644,CHESTERTONS
709,2025-02-25 15:40:36.115 +0000,ae68b06a-a056-4e1b-bcf0-f6fa8eec85c9,"Montevetro, 100 Battersea Church Road",,London,SW11 3YL,"Montevetro, 100 Battersea Church Road, London, SW11 3YL","A stunning  two bedroom two bathroom apartment to rent in the desirable Montevetro building designed by Richard Rogers and with fabulous river views. This modern apartment offers two good sized double bedrooms with an en suite, ample storage and comes with secure underground parking. Finished to exacting standards of interior design benefiting from 24 hours concierge service with secure entry, an open plan kitchen and access to fantastic communal gardens.  The development also benefits from a residents only gym and a private tennis court.  <br/><br/>Situated on the river bank by Battersea Bridge moments from the shops and amenities of Battersea and green acres of Battersea Park. Easy access to Clapham Junction and its transports links and a short commute to Victoria. The apartment is also with easy reach of the bars and boutiques of Chelsea.",A stunning  two bedroom two bathroom apartment to rent in the desirable Montevetro building designed by Richard Rogers with fabulous river views.  This modern apartment offers two good sized double bedrooms with an en-suite and ample storage.,2,2,1,FLAT,IMMEDIATELY,3600,TWELVE_MONTHS,false,"null",51.477209,-0.175,CHESTERTONS
712,2025-02-25 15:40:38.669 +0000,bf27023b-b706-4687-9a4a-b67e61ba91e9,Fairwater House,,London,SW6 2YE,"Fairwater House, 1 Lockgate Road, SW6 2YE","A modern two bedroom flat located in this brand new Chelsea Creek development. This stunning property comprises two bedrooms, two bathrooms and a fully fitted open plan kitchen/reception which leads out to the private balcony with water views. Set in the beautifully calming riverside development of Chelsea Creek the property further benefits from ample storage, underfloor heating, high tech entry systems, 24 hour concierge, gym, spa and secure underground parking. <br/><br/>This property is offered furnished.","A modern two bedroom flat located in this newly built Chelsea Creek development. This stunning property comprises two bedrooms, two bathrooms and a fully fitted open plan kitchen/reception which leads out to the private balcony with water views.",2,2,0,FLAT,IMMEDIATELY,3700,TWELVE_MONTHS,false,"null",51.475757,-0.185085,CHESTERTONS
711,2025-02-25 15:40:37.976 +0000,"305911c3-8ece-4f09-978a-d3fa54a38634",Stean Street,,London,E8 4ED,"Stean Street, London, E8 4ED","An immaculately presented 2 bedroom 2 bathroom penthouse apartment situated in the heart of Haggerston. Newly developed and flooded with natural light, with additional study space ad available on a furnished basis. <br/><br/>The property is finished to an exacting standard throughout, featuring a designated study area, air conditioning, motorised floor to ceiling curtains, high end appliances, large windows, high-spec TV, left access and east facing views over Haggerston and the city. <br/><br/>Stean Street is located moments from Haggerston Overground Station providing easy access to the city. Regents Canal is also on your doorstep perfect for a walk to Camden Market to the west and Broadway Market to the East. The amenities of Hoxton and Shoreditch are only a short journey away.","An immaculately presented 2 bedroom, 2 bathroom penthouse apartment situated in the heart of Haggerston. Newly developed and flooded with natural light, with additional study space ad available on a furnished basis.",2,2,1,FLAT,IMMEDIATELY,3600,TWELVE_MONTHS,false,"null",51.537521,-0.075327,CHESTERTONS
713,2025-02-25 15:40:38.871 +0000,"6d82f4e7-69ee-471a-a53a-0c0696e43ae7","Great Eastern Street, Shoreditch",,London,EC2A 3EJ,"Great Eastern Street, Shoreditch, London, EC2A 3EJ","A large three bedroom apartment set within Great Eastern Street, Shoreditch. The apartments are surrounded by a collective mix of well-being amenities in the heart of Shoreditch and Liverpool Street. Comprises a spacious living area, stylish fitted kitchen, contemporary bathroom suite and roof terrace.<br/><br/>Located at the busy junction of Great Eastern Street, Commercial Street and Shoreditch High Street in the heart of prime Shoreditch, Spitalfields and on the southern edge of the vibrant ‘Shoreditch Triangle’. The premises is situated amongst a host of bars & restaurants nearby including Bishopsgate, Redchurch Street and BoxPark. The property is also within minute's walk of Shoreditch High Street Station and a short distance from Liverpool Street and Old Street Station.<br/><br/>Available NOW, quick viewing highly recommended","A large three bedroom apartment set within Great Eastern Street, Shoreditch. The apartments are surrounded by a collective mix of well-being amenities in the heart of Shoreditch and Liverpool Street",3,2,2,FLAT,IMMEDIATELY,3600,TWELVE_MONTHS,false,"null",51.522941,-0.078366,CHESTERTONS
715,2025-02-25 15:40:40.470 +0000,"889969fe-f257-4d27-9897-906365b13790",Limburg Road,,London,SW11 1HB,"Limburg Road, London, SW11 1HB","SHORT LET: A stunning two bedroom, ground floor flat situated on a quiet residential road moments from Clapham Junction. The property has been finished to a high standard throughout and comprises two good sized double bedrooms with fitted storage, two modern bathrooms (one of which is en-suite), beautiful reception room with a wealth of period features including high ceilings, feature fireplace and bay window, and separate fully fitted kitchen. The property further benefits from a private patio garden and cellar which is ideal for extra storage. ALL BILLS INCLUDED.<br/><br/>Limburg Road is a quiet residential road which runs off Battersea Rise and is well located for the many shops, bars and cafes of Northcote Road and St Johns Road. The green open spaces of Clapham Common can be found close by whilst Clapham Junction Station is within easy reach providing excellent transport links into Central London and The City.","SHORT LET: A stunning two double bedroom, ground floor flat with private garden situated on a quiet residential road near Clapham Junction. The property has been finished to a high standard and boasts two bathrooms, separate kitchen and cellar.",2,2,1,FLAT,IMMEDIATELY,3600,LT_SIX_MONTHS,true,"null",51.461397,-0.166101,CHESTERTONS
716,2025-02-25 15:40:42.280 +0000,"13593501-2bf3-4bb7-a1b6-1ef8b284dc63",Fernhead Road,,London,W9 3EA,"Fernhead Road, London, W9 3EA","SHORT LET A beautiful and characterful two bedroom apartment property with garden access.<br/><br/>This stylish apartment features a modern reception, bright modern bathroom and two further bedrooms. <br/><br/>Fernhead Road is ideally situated moments from Queens Park underground and over ground stations and close to local amenities.","SHORT LET A beautiful and characterful two bedroom apartment property with garden access. This stylish apartment features a modern reception, bright modern bathroom and two further bedrooms.",2,1,1,HOUSE,IMMEDIATELY,3600,LT_SIX_MONTHS,false,"null",51.529052,-0.201228,CHESTERTONS
720,2025-02-25 15:40:51.292 +0000,"5794b839-bf6e-4174-b5df-4546c56f3407","Balham Park Mansions, Balham Park Road",,London,SW12 8DY,"Balham Park Mansions, Balham Park Road, London, SW12 8DY","This spacious three bedroom property benefits from a large and bright open plan reception room with modern kitchen, three large double bedrooms with built in storage and two modern bathrooms, one being en-suite. Balham Park Mansions is also located close to Wandsworth Common and benefits from beautiful communal gardens.","A stunning 3 bedroom mansion flat situated on a quiet residential road moments from Balham station. The property boasts 3 large double bedrooms with built in storage, 2 modern bathrooms and a communal garden.",3,2,1,FLAT,"2025-04-17",3500,TWELVE_MONTHS,false,"null",51.444043,-0.159975,CHESTERTONS
722,2025-02-25 15:40:52.636 +0000,"80d3d0a6-7a7f-4b78-bf5c-1f1a32347f82","Upper Richmond Road West, East Sheen",,London,SW14 8AH,"Upper Richmond Road West, East Sheen, London, SW14 8AH","A very spacious, three double-bedroom apartment in the heart of East Sheen. <br/><br/>This accommodation features a generously sized reception room, a modern fitted kitchen equipped with contemporary appliances and ample storage space. Additionally there are three bright and airy double bedrooms and a bathroom. <br/><br/>East Sheen has an excellent choice of Schools and a generous mix of independent and chain coffee shops, retail shops, bars and restaurants. Transport links include Mortlake Station, only 0.3 miles away, with over ground fast train services into London Waterloo. There are also regular bus services to Richmond, Hammersmith and Putney.",Situated in this convenient central Sheen location is this light and spacious apartment close to Mortlake station.,3,1,1,FLAT,IMMEDIATELY,3500,TWELVE_MONTHS,false,"null",51.46503,-0.264808,CHESTERTONS
724,2025-02-25 15:40:53.880 +0000,b62dfa9c-fa4e-468e-a45c-ccbd5d1d9fa4,"Park Lodge, St. Johns Wood Park",,London,NW8 6QT,"Park Lodge, St. Johns Wood Park, London, NW8 6QT","A spacious two double bedroom property set within a well maintained portered building with communal garden in St John's Wood. <br/><br/>The property comprises; two double bedrooms, two bathrooms, large modern kitchen and separate reception room. The apartment also benefits from communal garden, porterage and first come first served parking. <br/><br/>Park Lodge is located a very short walk away from Swiss Cottage Underground (Jubilee Line) and all local shops & amenities.",A spacious apartment set within a well maintained portered building with communal garden in St John's Wood. Short walk to Swiss Cottage Underground or St John's Wood High Street.,2,2,1,FLAT,IMMEDIATELY,3500,SIX_MONTHS,false,"null",51.540883,-0.17316,CHESTERTONS
773,2025-02-25 15:41:51.485 +0000,"8d1065b8-2629-4f0a-a6fa-6a0ea47c13b4","Windham Road, Richmond",,Surrey,TW9 2HP,"Windham Road, Richmond, Surrey, TW9 2HP","Stunning three bedroom terraced house to let in Richmond, comprising 3 bedrooms, 2 bathrooms, reception room and separate eat-in kitchen. Private garden and driveway included.","A beautifully presented three bedroom and two bathroom terraced house, located conveniently to both Richmond and Kew Gardens stations, and the local shopping amenities. The property also includes a private garden and private driveway.",3,2,1,FLAT,"2025-03-19",3250,TWELVE_MONTHS,false,"null",51.468599,-0.289063,CHESTERTONS
714,2025-02-25 15:40:39.744 +0000,a2a32afe-8655-4d06-a78d-48428dbdb1e1,"Artisan Point, 136 Victoria Road",,London,W3 6GG,"Artisan Point, 136 Victoria Road, London, W3 6GG","Chestertons is thrilled to offer this selection of interior designed and curated  three-bedroom apartments in this new development, Uncle Acton is ideally positioned in the heart of the Old Oak Common regeneration area and offering stunning views of London.  <br/><br/>These pet-friendly apartments are designed to offer lots of natural light and luxurious comfort. Features include top-spec soundproofing, BoConcept furniture, modern fitted kitchens with top-of-the-range appliances, spacious open-plan reception rooms, built-in wardrobes, underfloor heating throughout, and beautifully designed bathrooms with high-quality fixtures and fittings. <br/><br/>Rents for the 3 beds starting at £3,600pcm. <br/><br/>The finishing touches on the building are currently underway. Once complete, you will also have access to the fantastic amenity spaces, such as a private gym, roof terrace, and more, which will be released in the course of 2025.  <br/><br/>Uncle Acton is ideally located in Zone 2, it is only 20 minutes from Central London. The Central Line underground services are only a few minutes' walk away at North Acton Station. Elizabeth Line services are accessible from Acton Main Line, which is around a 10-minute walk from the development. They transport you directly to Bond St in 9 minutes, Heathrow in 18 minutes, and Canary Wharf in 25 minutes.<br/><br/>Disclaimer: Photographs of show apartments are for guidance purposes only.","Chestertons is thrilled to offer this selection of interior designed and curated  three-bedroom apartments in this new development, Uncle Acton is  ideally positioned in the heart of the Old Oak Common regeneration area.",3,2,1,FLAT,IMMEDIATELY,3690,TWELVE_MONTHS,false,"null",51.521887,-0.257906,CHESTERTONS
717,2025-02-25 15:40:48.408 +0000,"1324a451-d61a-4cd6-9e87-87ca1281188f","Consort Rise House, 203 Buckingham Palace Road",,London,SW1W 9TB,"Consort Rise House, 203 Buckingham Palace Road, London, SW1W 9TB","Immaculate third floor flat with wooden floors throughout in this portered  building with gym, meeting room and  underground parking within easy reach of Victoria Station. Two double bedrooms, en-suite shower room, bathroom, reception room with dining area for four and a fully integrated kitchen.<br/><br/><strong>Bedroom</strong>  <em></em> <br/> fitted cupboards
en-suite<br/><br/><strong>Bedroom</strong>  <em></em> <br/> fitted cupboards<br/><br/><strong>Bathroom</strong>  <em></em> <br/> en-suite shower room<br/><br/><strong>Bathroom</strong>  <em></em> <br/> x<br/><br/><strong>Reception</strong>  <em></em> <br/> dining for four<br/><br/><strong>Kitchen</strong>  <em></em> <br/> fully integrated","Newly painted and furnished portered building with gym and a meeting room. Two double bedrooms, en-suite shower room, bathroom, reception room with dining area for four and a fully integrated kitchen and underground parking.",2,2,1,FLAT,IMMEDIATELY,3575,TWELVE_MONTHS,false,"null",51.490902,-0.148971,CHESTERTONS
718,2025-02-25 15:40:49.537 +0000,"08b22ebf-e1f9-4f98-9726-0a4560ac9c4d",Green Lanes,,London,N16 9EH,"Green Lanes, London, N16 9EH","Beautiful split level three bedroom apartment renovated to a very high standard ideally located close to Clissold Park and surrounding an array of amenities on Green Lanes with access to Canonbury station.  <br/><br/>Property benefits include three double bedrooms all with fitted wardrobes, two contemporary modern fitted bathroom suites (one en-suite), good sized open plan reception room with contemporary fully fitted kitchen.  Further benefits include wood floors and high quality furnishings.  <br/><br/>Ideally located within Newington Green offering superb access to The City and Central London via the many bus links plus close to Canonbury overground station.  There is an array of amenities which can be found along Green Lanes and this includes Stoke Newington Church Street plus the open spaces of Clissold Park.",Beautiful split level 3 bedroom apartment renovated to a very high standard ideally located close to Clissold Park and surrounding an array of amenities on Green Lanes with access to Canonbury station.,3,2,1,FLAT,"2025-06-01",3575,TWELVE_MONTHS,false,"null",51.554859,-0.089136,CHESTERTONS
719,2025-02-25 15:40:50.729 +0000,f6c7f15e-a074-4f71-91e1-ff50f34b3606,Amyand Cottages,,London,TW1 3JA,"Amyand Cottages, Twickenham, TW1 3JA","This stunning 3-bedroom house boasts an open plan kitchen/dining room, 3-wet rooms, plus a minimalist patio garden.<br/><br/>Amyand Cottages are located moment from St Margarets high street and station. Richmond and Twickenham are also within easy reach.","This stunning 3-bedroom house boasts an open plan kitchen/dining room, 3-wet rooms, plus a minimalist patio garden.",3,2,1,FLAT,IMMEDIATELY,3550,TWELVE_MONTHS,false,"null",51.453416,-0.322634,CHESTERTONS
