"id","profile_id_1","profile_id_2","created_at"
7176,913,55,2025-01-04 12:25:37.235 +0000
4947,646,468,2024-12-24 21:05:42.773 +0000
4952,260,429,2024-12-24 22:01:24.434 +0000
4991,651,468,2024-12-25 02:57:13.359 +0000
5004,654,496,2024-12-25 08:03:21.550 +0000
5044,655,52,2024-12-25 08:47:40.635 +0000
5051,656,458,2024-12-25 09:41:58.188 +0000
5063,659,459,2024-12-25 15:48:26.966 +0000
12192,2423,1180,2025-02-05 11:47:31.913 +0000
5075,661,383,2024-12-25 16:32:40.352 +0000
7188,913,67,2025-01-04 12:26:07.669 +0000
9448,15,1044,2025-01-23 15:48:14.696 +0000
5122,213,549,2024-12-25 20:05:52.049 +0000
7208,913,156,2025-01-04 12:29:20.713 +0000
6150,800,448,2024-12-29 16:32:31.704 +0000
7238,654,205,2025-01-04 18:05:40.162 +0000
6177,800,217,2024-12-29 16:34:58.775 +0000
6182,800,50,2024-12-29 16:36:14.443 +0000
6190,767,745,2024-12-29 17:04:49.739 +0000
6196,767,492,2024-12-29 17:05:19.838 +0000
12201,487,1489,2025-02-05 12:39:46.434 +0000
6230,763,181,2024-12-29 18:54:47.113 +0000
6232,763,706,2024-12-29 19:01:19.936 +0000
6252,802,522,2024-12-29 21:44:36.354 +0000
6279,802,563,2024-12-29 21:49:58.692 +0000
6287,810,578,2024-12-29 22:14:05.125 +0000
6290,810,763,2024-12-29 22:14:08.594 +0000
9458,254,899,2025-01-23 16:31:23.898 +0000
6384,760,504,2024-12-30 12:08:09.009 +0000
6400,720,501,2024-12-30 14:13:50.937 +0000
6406,767,670,2024-12-30 16:21:31.269 +0000
6413,783,447,2024-12-30 17:51:21.468 +0000
12236,1365,2175,2025-02-05 17:11:14.921 +0000
9756,1721,1129,2025-01-25 21:52:06.295 +0000
9764,1595,1693,2025-01-25 23:11:35.257 +0000
9807,1785,1021,2025-01-26 13:09:55.146 +0000
6548,836,452,2024-12-30 21:13:22.451 +0000
6575,836,392,2024-12-30 21:15:14.960 +0000
6636,770,166,2024-12-31 00:40:49.095 +0000
6652,843,347,2024-12-31 00:53:51.975 +0000
6655,843,492,2024-12-31 00:53:57.748 +0000
9809,1454,1083,2025-01-26 13:47:57.178 +0000
9813,1792,1027,2025-01-26 14:15:17.018 +0000
12249,2211,791,2025-02-05 17:28:25.554 +0000
7284,927,245,2025-01-05 01:31:18.198 +0000
7285,927,201,2025-01-05 01:32:21.311 +0000
7308,935,239,2025-01-05 11:09:41.989 +0000
9841,1800,1292,2025-01-26 17:59:03.772 +0000
7360,838,961,2025-01-06 00:04:15.192 +0000
7361,838,415,2025-01-06 00:04:37.075 +0000
9843,1800,1450,2025-01-26 17:59:09.746 +0000
7410,967,388,2025-01-06 07:02:21.165 +0000
7424,972,399,2025-01-06 10:30:24.543 +0000
7566,927,463,2025-01-07 02:12:34.528 +0000
8490,1258,845,2025-01-14 22:10:29.286 +0000
8492,1260,1180,2025-01-14 22:35:24.052 +0000
8521,271,800,2025-01-15 11:21:13.844 +0000
8949,271,967,2025-01-20 17:39:14.392 +0000
8956,271,1312,2025-01-20 17:42:12.888 +0000
8983,460,1372,2025-01-20 21:37:43.218 +0000
8987,1463,512,2025-01-20 22:47:40.936 +0000
9113,1525,512,2025-01-21 23:38:47.357 +0000
9117,1525,1084,2025-01-21 23:45:17.179 +0000
9922,1875,832,2025-01-27 09:25:23.373 +0000
9933,1877,1614,2025-01-27 10:42:00.809 +0000
9974,260,1069,2025-01-27 13:10:56.552 +0000
10034,1894,448,2025-01-27 14:40:04.304 +0000
10045,1603,1180,2025-01-27 16:56:27.472 +0000
10065,1904,135,2025-01-27 18:31:43.307 +0000
10068,1904,1021,2025-01-27 18:32:08.555 +0000
10079,1907,488,2025-01-27 19:28:12.601 +0000
10119,1918,769,2025-01-27 21:28:18.499 +0000
10158,1935,448,2025-01-28 02:46:50.437 +0000
10266,1992,47,2025-01-28 23:10:20.108 +0000
10268,1992,1483,2025-01-28 23:12:49.511 +0000
10271,1992,135,2025-01-28 23:15:11.233 +0000
10276,1992,448,2025-01-28 23:17:49.273 +0000
10304,927,1916,2025-01-29 02:10:09.521 +0000
10344,1365,453,2025-01-29 13:11:32.685 +0000
10352,1365,1236,2025-01-29 13:11:59.157 +0000
10355,1365,1364,2025-01-29 13:12:03.196 +0000
10357,1365,1592,2025-01-29 13:12:05.702 +0000
685,153,36,2024-12-16 15:57:05.986 +0000
1400,15,241,2024-12-16 15:57:05.986 +0000
1410,15,203,2024-12-16 15:57:05.986 +0000
1418,260,77,2024-12-16 15:57:05.986 +0000
1428,260,66,2024-12-16 15:57:05.986 +0000
1440,228,53,2024-12-16 15:57:05.986 +0000
1450,260,197,2024-12-16 15:57:05.986 +0000
1457,260,29,2024-12-16 15:57:05.986 +0000
1467,260,47,2024-12-16 15:57:05.986 +0000
2400,300,383,2024-12-16 15:57:05.986 +0000
2416,370,34,2024-12-16 15:57:05.986 +0000
12184,1981,1592,2025-02-05 10:16:44.475 +0000
2429,385,87,2024-12-16 15:57:05.986 +0000
3345,213,436,2024-12-16 15:57:05.986 +0000
3362,36,340,2024-12-16 15:57:05.986 +0000
3386,455,386,2024-12-16 15:57:05.986 +0000
3391,66,146,2024-12-16 15:57:05.986 +0000
3408,213,447,2024-12-16 15:57:05.986 +0000
3414,455,88,2024-12-16 15:57:05.986 +0000
3419,455,380,2024-12-16 15:57:05.986 +0000
3429,376,180,2024-12-16 15:57:05.986 +0000
7119,905,606,2025-01-04 01:34:35.788 +0000
7128,907,463,2025-01-04 03:16:47.254 +0000
4795,370,304,2024-12-23 13:37:45.701 +0000
3463,460,386,2024-12-16 15:57:05.986 +0000
9391,1581,512,2025-01-23 09:53:55.300 +0000
3484,462,410,2024-12-16 15:57:05.986 +0000
3492,463,146,2024-12-16 15:57:05.986 +0000
3527,271,397,2024-12-16 15:57:05.986 +0000
3529,463,320,2024-12-16 15:57:05.986 +0000
3535,448,419,2024-12-16 15:57:05.986 +0000
3566,469,135,2024-12-16 15:57:05.986 +0000
3605,293,192,2024-12-16 15:57:05.986 +0000
3612,293,180,2024-12-16 15:57:05.986 +0000
3621,293,419,2024-12-16 15:57:05.986 +0000
4396,260,9,2024-12-21 18:14:46.803 +0000
4410,487,470,2024-12-21 18:59:08.585 +0000
9394,1581,205,2025-01-23 09:55:14.820 +0000
4434,447,297,2024-12-21 20:50:33.908 +0000
4439,447,500,2024-12-21 20:54:30.755 +0000
4456,388,512,2024-12-21 20:59:59.638 +0000
4473,447,504,2024-12-21 21:11:19.758 +0000
4502,573,55,2024-12-21 22:53:41.453 +0000
9402,1585,1115,2025-01-23 12:51:58.345 +0000
4525,554,230,2024-12-22 11:26:22.215 +0000
4807,616,500,2024-12-23 16:47:30.173 +0000
4820,616,436,2024-12-23 16:51:35.139 +0000
9411,1482,465,2025-01-23 13:04:02.085 +0000
4841,618,468,2024-12-23 22:01:20.998 +0000
4870,592,463,2024-12-24 01:31:38.139 +0000
4884,636,171,2024-12-24 03:27:31.662 +0000
4886,458,448,2024-12-24 03:45:26.687 +0000
9435,1589,925,2025-01-23 14:56:28.974 +0000
4902,591,437,2024-12-24 08:52:17.020 +0000
9451,15,1262,2025-01-23 15:48:30.310 +0000
9459,254,707,2025-01-23 16:31:26.319 +0000
7175,913,56,2025-01-04 12:25:34.767 +0000
7193,913,126,2025-01-04 12:27:28.187 +0000
4979,563,452,2024-12-25 01:23:51.408 +0000
4984,650,468,2024-12-25 02:41:29.252 +0000
5011,654,501,2024-12-25 08:08:33.692 +0000
5018,654,560,2024-12-25 08:09:09.049 +0000
5041,655,54,2024-12-25 08:38:55.897 +0000
5045,655,57,2024-12-25 08:48:23.762 +0000
7206,913,154,2025-01-04 12:29:17.026 +0000
7239,654,423,2025-01-04 18:05:41.188 +0000
9461,254,47,2025-01-23 16:31:54.611 +0000
9466,1204,460,2025-01-23 16:37:59.471 +0000
5116,665,429,2024-12-25 19:44:26.956 +0000
5127,538,213,2024-12-25 20:42:44.227 +0000
9471,1204,1084,2025-01-23 16:39:22.713 +0000
5146,543,518,2024-12-25 21:39:00.422 +0000
7273,783,623,2025-01-04 22:05:23.492 +0000
7310,935,191,2025-01-05 11:09:58.097 +0000
5196,684,639,2024-12-26 00:46:43.802 +0000
6147,195,794,2024-12-29 16:05:52.387 +0000
6157,800,347,2024-12-29 16:32:45.117 +0000
6202,767,571,2024-12-29 17:05:29.329 +0000
6216,805,771,2024-12-29 18:29:17.863 +0000
9486,1603,818,2025-01-23 18:45:47.848 +0000
6271,809,386,2024-12-29 21:48:43.270 +0000
6274,809,463,2024-12-29 21:49:35.560 +0000
6288,810,723,2024-12-29 22:14:06.243 +0000
6308,814,413,2024-12-29 22:43:11.250 +0000
6317,815,525,2024-12-29 22:53:18.322 +0000
6342,820,113,2024-12-30 02:44:57.964 +0000
6353,822,745,2024-12-30 04:48:21.354 +0000
6375,823,463,2024-12-30 06:01:24.398 +0000
6408,767,525,2024-12-30 16:22:07.964 +0000
6436,831,639,2024-12-30 18:24:37.205 +0000
9753,1709,1223,2025-01-25 20:23:02.664 +0000
9766,1734,925,2025-01-25 23:29:16.579 +0000
7358,838,893,2025-01-06 00:04:11.452 +0000
12190,2423,1020,2025-02-05 11:46:34.093 +0000
12275,2294,2149,2025-02-05 19:28:48.369 +0000
6564,836,579,2024-12-30 21:14:23.174 +0000
6569,836,794,2024-12-30 21:15:00.300 +0000
6604,836,485,2024-12-30 21:17:40.974 +0000
6635,770,235,2024-12-31 00:40:45.798 +0000
6646,843,448,2024-12-31 00:53:33.643 +0000
10272,1992,205,2025-01-28 23:15:22.051 +0000
10277,1992,512,2025-01-28 23:18:04.683 +0000
10280,1992,1130,2025-01-28 23:19:31.243 +0000
10284,1992,1480,2025-01-28 23:21:43.400 +0000
10342,1365,380,2025-01-29 13:11:29.191 +0000
10559,2032,1517,2025-01-30 02:40:28.252 +0000
12354,2236,2213,2025-02-05 21:25:24.111 +0000
7552,976,413,2025-01-06 23:47:09.517 +0000
10571,1918,1409,2025-01-30 03:05:11.870 +0000
8493,1260,719,2025-01-14 22:35:45.991 +0000
8524,271,848,2025-01-15 11:21:18.414 +0000
8950,271,1286,2025-01-20 17:40:27.085 +0000
8964,1042,659,2025-01-20 20:57:32.277 +0000
8988,1463,1180,2025-01-20 22:47:43.274 +0000
9115,1525,572,2025-01-21 23:40:17.779 +0000
9157,1531,1251,2025-01-22 02:26:39.320 +0000
11004,213,1797,2025-01-31 14:43:40.138 +0000
11015,213,1595,2025-01-31 14:45:21.054 +0000
11025,213,1882,2025-01-31 14:47:53.702 +0000
11033,1416,1448,2025-01-31 14:52:09.227 +0000
12405,2458,543,2025-02-06 08:49:12.733 +0000
12417,2463,1269,2025-02-06 11:24:09.683 +0000
11400,2175,735,2025-02-02 01:33:06.165 +0000
11409,927,400,2025-02-02 02:03:49.306 +0000
11467,2186,448,2025-02-02 05:18:20.405 +0000
11770,2315,1483,2025-02-03 12:57:29.525 +0000
11771,1083,2315,2025-02-03 13:00:20.386 +0000
11774,2317,2300,2025-02-03 14:31:52.012 +0000
11830,2150,400,2025-02-03 21:57:42.289 +0000
11869,1330,2237,2025-02-04 01:26:11.607 +0000
11874,260,2126,2025-02-04 08:53:08.114 +0000
11877,260,1391,2025-02-04 08:54:56.752 +0000
12484,2492,1651,2025-02-06 21:14:03.188 +0000
12526,2503,1450,2025-02-06 22:33:52.481 +0000
12052,2395,941,2025-02-04 20:08:05.491 +0000
12566,2525,1487,2025-02-07 11:29:26.693 +0000
12573,2527,2307,2025-02-07 13:34:42.290 +0000
12575,2527,921,2025-02-07 13:43:01.979 +0000
12588,271,1330,2025-02-07 14:55:42.006 +0000
12596,271,1020,2025-02-07 15:01:27.007 +0000
12629,2532,1045,2025-02-07 16:23:31.657 +0000
12634,2534,1378,2025-02-07 17:24:07.764 +0000
12644,2542,1510,2025-02-07 19:17:00.361 +0000
12662,2547,1929,2025-02-07 21:18:36.524 +0000
12670,2562,1364,2025-02-07 22:24:05.222 +0000
12682,2562,2307,2025-02-07 22:27:25.050 +0000
12692,2562,1130,2025-02-07 22:28:48.249 +0000
12693,2564,1369,2025-02-07 22:44:34.533 +0000
12698,2564,2521,2025-02-07 22:47:26.308 +0000
12708,2565,2211,2025-02-07 23:27:20.760 +0000
12715,2565,2460,2025-02-07 23:27:53.468 +0000
12718,2565,1075,2025-02-07 23:28:03.685 +0000
12725,1079,761,2025-02-07 23:28:42.301 +0000
12732,2566,1530,2025-02-08 00:21:12.055 +0000
12735,2566,2371,2025-02-08 00:22:07.189 +0000
12736,2566,1923,2025-02-08 00:22:11.555 +0000
12741,2566,1269,2025-02-08 00:29:23.325 +0000
12742,2455,2211,2025-02-08 00:49:05.565 +0000
12750,2570,2502,2025-02-08 00:52:14.027 +0000
12753,2570,2053,2025-02-08 00:52:31.555 +0000
9397,271,455,2025-01-23 11:44:31.261 +0000
2401,15,200,2024-12-16 15:57:05.986 +0000
2404,333,207,2024-12-16 15:57:05.986 +0000
2405,271,351,2024-12-16 15:57:05.986 +0000
2406,271,350,2024-12-16 15:57:05.986 +0000
2414,271,370,2024-12-16 15:57:05.986 +0000
2419,260,280,2024-12-16 15:57:05.986 +0000
3627,242,419,2024-12-16 15:57:05.986 +0000
3641,473,442,2024-12-16 15:57:05.986 +0000
3645,9,119,2024-12-16 15:57:05.986 +0000
3652,9,49,2024-12-16 15:57:05.986 +0000
3655,260,469,2024-12-16 15:57:05.986 +0000
7123,905,802,2025-01-04 01:36:07.705 +0000
4398,260,223,2024-12-21 18:14:48.344 +0000
4406,260,486,2024-12-21 18:14:54.243 +0000
4420,447,421,2024-12-21 19:56:41.704 +0000
4425,447,260,2024-12-21 19:58:01.318 +0000
4432,447,506,2024-12-21 20:49:26.059 +0000
4478,447,427,2024-12-21 21:24:34.124 +0000
4527,554,124,2024-12-22 11:26:23.883 +0000
4534,580,423,2024-12-22 12:22:15.727 +0000
4563,213,521,2024-12-22 20:35:12.616 +0000
4590,592,429,2024-12-22 21:18:50.155 +0000
4594,592,572,2024-12-22 21:19:19.925 +0000
4797,370,492,2024-12-23 13:39:05.400 +0000
4814,616,501,2024-12-23 16:51:10.184 +0000
4835,618,396,2024-12-23 21:44:55.146 +0000
4855,621,213,2024-12-23 22:33:18.151 +0000
7131,907,518,2025-01-04 03:17:07.666 +0000
9428,1589,1409,2025-01-23 14:53:40.489 +0000
7182,913,72,2025-01-04 12:25:55.911 +0000
7197,913,147,2025-01-04 12:28:58.034 +0000
5006,654,525,2024-12-25 08:04:20.491 +0000
5071,661,260,2024-12-25 16:30:16.596 +0000
9438,1589,1364,2025-01-23 14:57:32.863 +0000
5144,667,316,2024-12-25 21:16:42.935 +0000
9473,1595,1530,2025-01-23 16:49:08.615 +0000
5187,683,423,2024-12-26 00:27:25.216 +0000
5195,683,459,2024-12-26 00:31:38.862 +0000
6149,800,396,2024-12-29 16:32:30.198 +0000
6194,767,713,2024-12-29 17:05:16.441 +0000
6205,767,748,2024-12-29 17:05:32.078 +0000
6217,805,484,2024-12-29 18:29:30.831 +0000
6233,763,156,2024-12-29 19:01:31.347 +0000
6262,810,390,2024-12-29 21:48:01.147 +0000
6264,810,388,2024-12-29 21:48:17.958 +0000
6305,814,492,2024-12-29 22:42:41.050 +0000
6309,814,518,2024-12-29 22:44:00.628 +0000
6360,822,748,2024-12-30 04:48:40.695 +0000
6405,767,48,2024-12-30 16:21:26.373 +0000
6423,654,171,2024-12-30 17:59:37.486 +0000
9474,1001,144,2025-01-23 17:57:49.435 +0000
9491,1604,468,2025-01-23 18:49:56.723 +0000
9755,1721,845,2025-01-25 21:51:57.546 +0000
6508,834,54,2024-12-30 19:09:13.181 +0000
6539,836,446,2024-12-30 21:12:19.246 +0000
6579,836,692,2024-12-30 21:15:27.662 +0000
6583,836,437,2024-12-30 21:16:47.443 +0000
6632,842,639,2024-12-31 00:36:29.565 +0000
6641,843,771,2024-12-31 00:51:56.977 +0000
9769,1440,1534,2025-01-26 01:20:17.383 +0000
7288,927,216,2025-01-05 01:35:31.379 +0000
7297,932,518,2025-01-05 07:09:46.782 +0000
7298,932,433,2025-01-05 07:10:42.257 +0000
9773,1440,1329,2025-01-26 01:20:58.338 +0000
7409,967,469,2025-01-06 07:02:14.513 +0000
9781,1761,1569,2025-01-26 08:19:28.695 +0000
9782,1762,448,2025-01-26 08:38:18.896 +0000
7447,980,468,2025-01-06 15:28:24.217 +0000
9789,1763,1163,2025-01-26 09:18:39.279 +0000
9796,1785,1621,2025-01-26 11:23:00.431 +0000
8495,1262,448,2025-01-15 01:22:32.471 +0000
8499,1262,347,2025-01-15 01:24:20.469 +0000
8514,271,623,2025-01-15 11:21:03.684 +0000
8534,1269,437,2025-01-15 11:50:06.437 +0000
8951,271,1356,2025-01-20 17:42:05.327 +0000
8966,1042,260,2025-01-20 20:57:35.478 +0000
9804,1785,1288,2025-01-26 11:34:43.534 +0000
9041,1483,1236,2025-01-21 13:09:07.004 +0000
9120,1526,1269,2025-01-22 00:19:54.892 +0000
9825,1798,380,2025-01-26 15:59:33.779 +0000
9826,1798,468,2025-01-26 15:59:51.288 +0000
9856,213,1411,2025-01-26 19:24:55.984 +0000
9908,713,1411,2025-01-27 03:56:09.763 +0000
9910,1871,475,2025-01-27 05:22:21.483 +0000
9956,1325,1586,2025-01-27 13:03:11.884 +0000
9958,260,735,2025-01-27 13:03:36.933 +0000
10030,1893,927,2025-01-27 14:35:22.793 +0000
10086,1908,302,2025-01-27 19:34:21.876 +0000
10088,1909,1027,2025-01-27 19:47:10.909 +0000
10113,1915,1607,2025-01-27 21:23:57.693 +0000
10144,388,921,2025-01-28 00:51:33.025 +0000
10212,1972,1517,2025-01-28 17:32:19.084 +0000
10220,1977,300,2025-01-28 19:40:44.879 +0000
10242,1982,205,2025-01-28 20:59:22.623 +0000
10287,1992,1075,2025-01-28 23:23:23.027 +0000
10289,1992,1248,2025-01-28 23:24:51.138 +0000
10292,1992,1552,2025-01-28 23:26:48.666 +0000
10302,1996,1510,2025-01-29 00:03:17.103 +0000
10338,838,1369,2025-01-29 13:02:51.649 +0000
10353,1365,1292,2025-01-29 13:12:00.668 +0000
10356,1365,1381,2025-01-29 13:12:04.318 +0000
10361,1365,448,2025-01-29 13:12:12.441 +0000
10365,1365,1248,2025-01-29 13:12:23.889 +0000
10636,2030,2032,2025-01-30 11:59:00.093 +0000
10652,2046,2037,2025-01-30 12:44:02.529 +0000
10658,1204,816,2025-01-30 13:01:00.599 +0000
10660,1204,1025,2025-01-30 13:01:11.708 +0000
10674,735,1369,2025-01-30 13:08:02.115 +0000
10697,213,1057,2025-01-30 16:58:10.897 +0000
10704,2058,1411,2025-01-30 18:48:08.719 +0000
10784,654,1027,2025-01-30 22:34:35.653 +0000
10793,913,832,2025-01-30 22:39:14.560 +0000
10814,2053,475,2025-01-31 00:16:24.337 +0000
10817,2053,1364,2025-01-31 00:17:10.019 +0000
10847,2087,1517,2025-01-31 01:13:51.499 +0000
10855,1977,728,2025-01-31 01:43:23.870 +0000
10888,2096,488,2025-01-31 09:35:15.406 +0000
11048,1416,213,2025-01-31 14:53:13.889 +0000
11401,927,1165,2025-02-02 02:00:33.185 +0000
11448,876,417,2025-02-02 03:18:56.465 +0000
11466,2186,260,2025-02-02 05:17:47.697 +0000
11468,2186,553,2025-02-02 05:20:03.814 +0000
11572,468,2177,2025-02-02 14:48:56.101 +0000
11586,1291,950,2025-02-02 15:31:36.487 +0000
11589,1291,543,2025-02-02 15:35:55.067 +0000
11591,2213,1468,2025-02-02 15:38:30.299 +0000
11625,735,447,2025-02-02 19:12:31.724 +0000
11708,1365,1021,2025-02-03 08:24:50.987 +0000
11725,383,927,2025-02-03 10:20:15.497 +0000
11741,2298,1871,2025-02-03 10:33:19.622 +0000
11742,2307,1055,2025-02-03 11:32:04.788 +0000
11762,2315,1923,2025-02-03 12:54:58.845 +0000
11772,1083,2294,2025-02-03 13:01:07.177 +0000
11778,2318,1288,2025-02-03 14:39:28.421 +0000
11780,1574,1467,2025-02-03 16:29:32.654 +0000
11801,2340,1333,2025-02-03 18:20:28.365 +0000
11820,2150,1025,2025-02-03 21:57:02.208 +0000
11839,2150,1871,2025-02-03 21:58:25.236 +0000
11861,1330,1473,2025-02-04 01:11:15.183 +0000
11871,1330,1130,2025-02-04 01:27:26.675 +0000
11879,2360,1440,2025-02-04 10:40:01.018 +0000
11880,2360,1391,2025-02-04 10:41:19.896 +0000
11881,2347,1217,2025-02-04 11:31:19.875 +0000
11889,2361,572,2025-02-04 11:36:01.894 +0000
11891,1962,2307,2025-02-04 12:17:17.155 +0000
11893,2213,1962,2025-02-04 12:19:28.972 +0000
11956,2371,448,2025-02-04 16:13:57.206 +0000
11958,2371,745,2025-02-04 16:14:34.154 +0000
11960,2371,1369,2025-02-04 16:15:05.198 +0000
11962,2371,1269,2025-02-04 16:16:37.003 +0000
9447,15,1205,2025-01-23 15:48:10.887 +0000
693,148,146,2024-12-16 15:57:05.986 +0000
695,75,155,2024-12-16 15:57:05.986 +0000
7124,907,448,2025-01-04 03:16:32.920 +0000
9496,1600,1372,2025-01-23 18:52:43.671 +0000
12185,1981,2207,2025-02-05 10:17:10.089 +0000
1480,15,211,2024-12-16 15:57:05.986 +0000
1498,260,234,2024-12-16 15:57:05.986 +0000
1500,259,36,2024-12-16 15:57:05.986 +0000
1517,201,31,2024-12-16 15:57:05.986 +0000
1523,33,135,2024-12-16 15:57:05.986 +0000
1536,271,63,2024-12-16 15:57:05.986 +0000
1551,148,34,2024-12-16 15:57:05.986 +0000
1563,148,37,2024-12-16 15:57:05.986 +0000
1568,274,55,2024-12-16 15:57:05.986 +0000
2402,300,254,2024-12-16 15:57:05.986 +0000
2407,300,353,2024-12-16 15:57:05.986 +0000
2411,271,348,2024-12-16 15:57:05.986 +0000
2421,260,355,2024-12-16 15:57:05.986 +0000
12189,2423,1765,2025-02-05 11:46:00.698 +0000
3628,298,148,2024-12-16 15:57:05.986 +0000
3638,370,205,2024-12-16 15:57:05.986 +0000
3644,473,397,2024-12-16 15:57:05.986 +0000
3654,271,429,2024-12-16 15:57:05.986 +0000
3657,260,463,2024-12-16 15:57:05.986 +0000
3667,448,236,2024-12-16 15:57:05.986 +0000
4399,260,68,2024-12-21 18:14:49.093 +0000
4798,370,272,2024-12-23 13:39:12.816 +0000
4427,447,147,2024-12-21 19:59:48.209 +0000
4493,571,415,2024-12-21 21:45:11.938 +0000
12203,2038,1042,2025-02-05 13:01:04.948 +0000
4532,522,448,2024-12-22 12:21:19.798 +0000
4577,592,417,2024-12-22 21:03:02.432 +0000
4584,592,271,2024-12-22 21:04:36.832 +0000
4593,592,504,2024-12-22 21:18:53.862 +0000
4595,592,573,2024-12-22 21:19:21.291 +0000
4810,616,429,2024-12-23 16:50:09.884 +0000
4811,616,427,2024-12-23 16:50:50.781 +0000
7184,913,230,2025-01-04 12:26:00.194 +0000
4833,618,388,2024-12-23 21:43:47.956 +0000
4876,636,525,2024-12-24 03:26:21.571 +0000
7203,913,145,2025-01-04 12:29:10.637 +0000
12221,2211,1072,2025-02-05 16:19:27.870 +0000
7217,913,203,2025-01-04 12:30:16.227 +0000
4951,260,504,2024-12-24 22:01:23.594 +0000
4954,260,591,2024-12-24 22:02:03.330 +0000
7222,913,236,2025-01-04 12:30:45.866 +0000
7225,919,396,2025-01-04 17:49:28.929 +0000
4973,213,515,2024-12-25 00:05:30.262 +0000
4980,563,396,2024-12-25 01:24:15.782 +0000
5003,654,492,2024-12-25 08:01:59.869 +0000
5008,654,268,2024-12-25 08:08:18.933 +0000
5012,654,144,2024-12-25 08:08:35.974 +0000
5021,654,135,2024-12-25 08:09:12.149 +0000
12263,2149,1234,2025-02-05 17:50:35.350 +0000
12267,2149,1095,2025-02-05 17:51:05.106 +0000
9810,1454,1086,2025-01-26 13:48:26.234 +0000
5145,669,54,2024-12-25 21:19:42.033 +0000
7283,927,193,2025-01-05 01:30:36.591 +0000
6151,800,512,2024-12-29 16:32:33.371 +0000
6165,800,124,2024-12-29 16:34:25.586 +0000
6174,800,76,2024-12-29 16:34:51.084 +0000
9817,1163,15,2025-01-26 14:43:42.369 +0000
9820,1798,48,2025-01-26 15:59:02.751 +0000
6239,809,492,2024-12-29 21:21:50.439 +0000
6246,802,201,2024-12-29 21:41:43.312 +0000
6254,810,528,2024-12-29 21:47:16.868 +0000
6256,810,437,2024-12-29 21:47:38.850 +0000
6261,810,561,2024-12-29 21:47:52.758 +0000
6267,810,650,2024-12-29 21:48:26.726 +0000
7289,927,304,2025-01-05 01:37:15.561 +0000
6301,814,475,2024-12-29 22:41:46.190 +0000
6340,820,191,2024-12-30 02:44:40.336 +0000
6358,822,789,2024-12-30 04:48:35.271 +0000
6364,823,402,2024-12-30 05:52:04.252 +0000
6395,825,554,2024-12-30 13:04:47.123 +0000
6414,783,388,2024-12-30 17:51:23.463 +0000
12270,2436,1046,2025-02-05 17:53:52.644 +0000
10301,1996,1378,2025-01-29 00:02:23.933 +0000
10313,1998,1517,2025-01-29 09:03:08.528 +0000
10366,1365,1258,2025-01-29 13:12:25.457 +0000
10637,2036,1596,2025-01-30 11:59:10.518 +0000
6540,836,385,2024-12-30 21:12:21.758 +0000
6574,836,634,2024-12-30 21:15:12.100 +0000
6584,836,415,2024-12-30 21:16:49.019 +0000
6592,836,559,2024-12-30 21:17:09.620 +0000
6597,836,763,2024-12-30 21:17:27.070 +0000
6625,809,670,2024-12-30 23:10:13.016 +0000
6630,842,771,2024-12-31 00:36:26.970 +0000
6643,843,463,2024-12-31 00:52:46.486 +0000
6659,843,518,2024-12-31 00:54:03.501 +0000
10690,1977,400,2025-01-30 16:46:55.747 +0000
7307,935,193,2025-01-05 11:09:30.601 +0000
7311,935,243,2025-01-05 11:10:05.273 +0000
11053,1416,1450,2025-01-31 14:54:16.740 +0000
7328,484,760,2025-01-05 18:55:10.969 +0000
12274,2440,2233,2025-02-05 18:59:29.172 +0000
11394,2175,845,2025-02-02 01:20:41.964 +0000
11403,927,1262,2025-02-02 02:01:40.885 +0000
11416,927,1871,2025-02-02 02:14:03.190 +0000
11418,927,889,2025-02-02 02:15:04.814 +0000
11441,2180,1995,2025-02-02 03:02:26.506 +0000
12408,1785,1087,2025-02-06 09:21:27.458 +0000
12426,2317,2460,2025-02-06 12:13:56.837 +0000
8496,1262,413,2025-01-15 01:22:57.496 +0000
8519,271,832,2025-01-15 11:21:11.056 +0000
8952,271,1365,2025-01-20 17:42:06.567 +0000
8967,1042,417,2025-01-20 20:57:57.493 +0000
8968,460,717,2025-01-20 21:36:44.335 +0000
8981,460,1146,2025-01-20 21:37:40.175 +0000
8998,1465,448,2025-01-20 23:30:09.926 +0000
11534,1291,929,2025-02-02 12:46:51.329 +0000
9005,1472,1039,2025-01-21 07:51:03.277 +0000
9122,1526,1319,2025-01-22 00:23:41.547 +0000
11536,1291,802,2025-02-02 12:47:07.494 +0000
11545,2205,1574,2025-02-02 13:13:11.267 +0000
11547,2205,436,2025-02-02 13:14:14.924 +0000
12443,1603,1269,2025-02-06 13:17:38.065 +0000
11580,1291,818,2025-02-02 15:24:25.653 +0000
11600,2218,1467,2025-02-02 17:03:00.358 +0000
11623,735,822,2025-02-02 19:11:39.097 +0000
11685,2245,2205,2025-02-02 22:59:39.031 +0000
11709,1365,818,2025-02-03 08:26:49.622 +0000
11717,2292,1236,2025-02-03 09:27:46.234 +0000
11719,2292,2218,2025-02-03 09:28:23.182 +0000
11726,383,1028,2025-02-03 10:20:22.077 +0000
11737,2298,1307,2025-02-03 10:32:04.729 +0000
11743,2307,1193,2025-02-03 11:32:55.687 +0000
11746,2307,1364,2025-02-03 11:36:47.892 +0000
11747,2307,1552,2025-02-03 11:37:00.996 +0000
